# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=996.155
# started=2026-08-12 07:03:36
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
769724,940.850,24.53,477.618,478.873,3.33,1,2,996.155
769749,940.600,24.53,479.827,479.040,3.48,1,2,996.155
769774,940.540,24.53,480.358,479.242,3.69,1,2,996.155
769799,940.610,24.53,479.740,479.371,3.75,1,2,996.155
769824,940.760,24.53,478.413,479.369,3.58,1,2,996.155
769849,940.660,24.53,479.298,479.445,3.56,1,2,996.155
769874,940.370,24.53,481.861,479.745,3.92,1,2,996.155
769899,940.530,24.53,480.445,479.897,4.02,1,2,996.155
769924,940.660,24.53,479.298,479.935,3.91,1,2,996.155
769949,940.510,24.53,480.622,480.084,4.00,1,2,996.155
769974,940.390,24.53,481.684,480.315,4.22,1,2,996.155
769999,940.450,24.53,481.153,480.489,4.33,1,2,996.155
770024,940.550,24.53,480.268,480.567,4.28,1,2,996.155
770049,940.590,24.53,479.917,480.607,4.17,1,2,996.155
770074,940.420,24.53,481.420,480.774,4.27,1,2,996.155
770099,940.350,24.53,482.038,480.997,4.47,1,2,996.155
770124,940.500,24.53,480.712,481.069,4.40,1,2,996.155
770149,940.570,24.53,480.094,481.077,4.23,1,2,996.155
770174,940.320,24.53,482.303,481.288,4.40,1,2,996.155
770199,940.300,24.53,482.480,481.514,4.59,1,2,996.155
770224,940.410,24.53,481.507,481.616,4.57,1,2,996.155
770249,940.510,24.53,480.622,481.619,4.39,1,2,996.155
770274,940.390,24.54,481.684,481.724,4.38,1,2,996.155
770299,940.490,24.53,480.799,481.732,4.22,1,2,996.155
770324,940.420,24.53,481.420,481.797,4.16,1,2,996.155
770350,940.440,24.53,481.243,481.841,4.06,1,2,996.155
770374,940.360,24.54,481.949,481.939,4.06,1,2,996.155
770399,940.260,24.54,482.834,482.113,4.17,1,2,996.155
770424,940.440,24.54,481.243,482.132,4.03,1,2,996.155
770450,940.500,24.53,480.712,482.099,3.82,1,2,996.155
770474,940.260,24.54,482.834,482.248,3.91,1,2,996.155
770499,940.280,24.54,482.657,482.373,3.95,1,2,996.155
770524,940.400,24.53,481.594,482.396,3.83,1,2,996.155
770549,940.440,24.53,481.243,482.387,3.66,1,2,996.155
770574,940.260,24.53,482.834,482.508,3.71,1,2,996.155
770599,940.100,24.53,484.250,482.738,3.93,1,2,996.155
770624,940.270,24.54,482.747,482.830,3.92,1,2,996.155
770649,940.370,24.53,481.861,482.841,3.78,1,2,996.155
770674,940.350,24.54,482.038,482.859,3.66,1,2,996.155
770699,940.040,24.54,484.781,483.099,3.90,1,2,996.155
770724,940.110,24.54,484.160,483.276,4.02,1,2,996.155
770749,940.300,24.53,482.480,483.305,3.91,1,2,996.155
770774,940.340,24.53,482.126,483.299,3.74,1,2,996.155
770799,940.060,24.53,484.601,483.490,3.90,1,2,996.155
770824,940.060,24.54,484.601,483.668,4.02,1,2,996.155
770849,940.220,24.54,483.188,483.724,3.95,1,2,996.155
770874,940.250,24.54,482.921,483.749,3.84,1,2,996.155
770899,940.100,24.54,484.250,483.876,3.89,1,2,996.155
770924,939.840,24.53,486.549,484.179,4.21,1,2,996.155
770950,940.070,24.54,484.514,484.304,4.24,1,2,996.155
770974,940.300,24.54,482.480,484.255,4.00,1,2,996.155
770999,940.110,24.54,484.160,484.342,3.98,1,2,996.155
771024,939.890,24.54,486.108,484.571,4.18,1,2,996.155
771049,939.980,24.53,485.310,484.726,4.26,1,2,996.155
771074,940.200,24.54,483.365,484.718,4.08,1,2,996.155
771099,940.230,24.54,483.101,484.685,3.87,1,2,996.155
771124,939.970,24.54,485.399,484.829,3.94,1,2,996.155
771149,939.870,24.54,486.282,485.034,4.11,1,2,996.155
771174,940.280,24.54,482.657,484.944,3.81,1,2,996.155
771199,940.220,24.54,483.188,484.895,3.58,1,2,996.155
771224,939.930,24.54,485.754,485.046,3.67,1,2,996.155
771249,939.930,24.54,485.754,485.186,3.75,1,2,996.155
771274,940.030,24.54,484.868,485.248,3.70,1,2,996.155
771299,940.100,24.54,484.250,485.256,3.57,1,2,996.155
771324,940.010,24.54,485.045,485.322,3.53,1,2,996.155
771349,939.900,24.54,486.018,485.458,3.60,1,2,996.155
771374,939.940,24.54,485.664,485.556,3.62,1,2,996.155
771399,940.110,24.54,484.160,485.531,3.44,1,2,996.155
771424,940.000,24.54,485.133,485.581,3.38,1,2,996.155
771450,939.780,24.54,487.080,485.776,3.55,1,2,996.155
771474,939.800,24.54,486.903,485.940,3.68,1,2,996.155
771499,940.030,24.54,484.868,485.944,3.54,1,2,996.155
771524,939.950,24.54,485.576,485.997,3.48,1,2,996.155
771550,939.780,24.54,487.080,486.164,3.60,1,2,996.155
771574,939.730,24.54,487.521,486.348,3.75,1,2,996.155
771599,939.830,24.54,486.636,486.458,3.78,1,2,996.155
771624,940.090,24.54,484.337,486.382,3.51,1,2,996.155
771649,939.800,24.54,486.903,486.504,3.56,1,2,996.155
771674,939.690,24.54,487.875,486.690,3.72,1,2,996.155
771699,939.840,24.54,486.549,486.766,3.69,1,2,996.155
771724,939.850,24.54,486.462,486.827,3.64,1,2,996.155
771749,939.680,24.54,487.965,487.000,3.77,1,2,996.155
771774,939.590,24.54,488.760,487.218,3.97,1,2,996.155
771799,939.710,24.54,487.698,487.347,4.01,1,2,996.155
771824,939.830,24.54,486.636,487.386,3.92,1,2,996.155
771849,939.820,24.54,486.726,487.427,3.83,1,2,996.155
771874,939.730,24.54,487.521,487.522,3.83,1,2,996.155
771899,939.710,24.54,487.698,487.623,3.83,1,2,996.155
771924,939.790,24.54,486.990,487.664,3.75,1,2,996.155
771949,939.650,24.54,488.229,487.795,3.80,1,2,996.155
771974,939.620,24.54,488.496,487.935,3.88,1,2,996.155
771999,939.680,24.54,487.965,488.027,3.87,1,2,996.155
772024,939.710,24.54,487.698,488.091,3.82,1,2,996.155
772049,939.600,24.54,488.673,488.225,3.88,1,2,996.155
772074,939.630,24.54,488.406,488.328,3.89,1,2,996.155
772099,939.700,24.54,487.788,488.376,3.81,1,2,996.155
772124,939.700,24.54,487.788,488.419,3.73,1,2,996.155
772149,939.710,24.54,487.698,488.450,3.63,1,2,996.155
772174,939.520,24.54,489.379,488.603,3.73,1,2,996.155
772199,939.450,24.54,490.000,488.795,3.89,1,2,996.155
772224,939.620,24.54,488.496,488.864,3.84,1,2,996.155
772250,939.680,24.54,487.965,488.886,3.72,1,2,996.155
772274,939.470,24.54,489.823,489.042,3.82,1,2,996.155
772299,939.410,24.54,490.354,489.229,3.97,1,2,996.155
772324,939.450,24.54,490.000,489.378,4.05,1,2,996.155
772349,939.560,24.54,489.027,489.446,3.99,1,2,996.155
772374,939.420,24.54,490.264,489.601,4.08,1,2,996.155
772399,939.190,24.54,492.301,489.983,4.52,1,2,996.155
772424,939.320,24.54,491.149,490.298,4.84,1,2,996.155
772449,939.530,24.54,489.292,490.206,4.50,1,2,996.155
772474,939.410,24.54,490.354,490.324,4.51,1,2,996.155
772499,939.120,24.54,492.919,491.262,5.85,1,2,996.155
772524,939.350,24.54,490.885,491.192,5.49,1,2,996.155
772549,939.550,24.54,489.115,490.643,4.30,1,2,996.155
772574,939.430,24.54,490.177,490.603,4.03,1,2,996.155
772599,939.280,24.54,491.503,490.878,4.37,1,2,996.155
772624,939.240,24.54,491.857,491.159,4.72,1,2,996.155
772649,939.500,24.54,489.558,490.970,4.05,1,2,996.155
772674,939.470,24.55,489.823,490.864,3.58,1,2,996.155
772699,939.290,24.54,491.416,491.026,3.75,1,2,996.155
772724,939.170,24.54,492.478,491.324,4.25,1,2,996.155
772749,939.430,24.54,490.177,491.249,3.80,1,2,996.155
772774,939.580,24.54,488.850,490.991,2.92,1,2,996.155
772799,939.340,24.54,490.972,491.051,2.89,1,2,996.155
772824,939.040,24.54,493.630,491.464,3.73,1,2,996.155
772849,939.220,24.54,492.034,491.620,3.89,1,2,996.155
772874,939.410,24.54,490.354,491.539,3.46,1,2,996.155
772899,939.320,24.54,491.149,491.564,3.31,1,2,996.155
772924,939.210,24.55,492.124,491.706,3.45,1,2,996.155
772949,939.190,24.54,492.301,491.858,3.60,1,2,996.155
772974,939.430,24.54,490.177,491.730,3.10,1,2,996.155
772999,939.560,24.54,489.027,491.429,2.25,1,2,996.155
773024,939.260,24.55,491.680,491.511,2.31,1,2,996.155
773049,939.150,24.54,492.655,491.708,2.61,1,2,996.155
773074,939.280,24.54,491.503,491.739,2.54,1,2,996.155
773099,939.380,24.54,490.618,491.658,2.23,1,2,996.155
773124,939.230,24.55,491.947,491.742,2.29,1,2,996.155
773149,939.040,24.54,493.630,492.014,2.72,1,2,996.155
773174,939.030,24.55,493.717,492.267,3.09,1,2,996.155
773199,939.250,24.55,491.770,492.280,2.97,1,2,996.155
773224,939.260,24.54,491.680,492.282,2.83,1,2,996.155
773249,938.980,24.54,494.161,492.547,3.20,1,2,996.155
773274,939.070,24.55,493.363,492.704,3.34,1,2,996.155
773299,939.170,24.55,492.478,492.756,3.28,1,2,996.155
773324,939.140,24.55,492.742,492.828,3.26,1,2,996.155
773349,939.010,24.54,493.895,493.009,3.44,1,2,996.155
773374,938.880,24.55,495.044,493.296,3.80,1,2,996.155
773399,939.010,24.55,493.895,493.452,3.90,1,2,996.155
773424,939.220,24.55,492.034,493.374,3.60,1,2,996.155
773450,938.960,24.55,494.336,493.564,3.77,1,2,996.155
773474,938.790,24.55,495.842,494.068,4.47,1,2,996.155
773499,939.010,24.55,493.895,494.112,4.35,1,2,996.155
773524,939.090,24.55,493.186,494.009,3.99,1,2,996.155
773549,938.910,24.55,494.780,494.238,4.21,1,2,996.155
773574,938.850,24.55,495.311,494.577,4.61,1,2,996.155
773599,938.930,24.55,494.603,494.667,4.57,1,2,996.155
773624,938.940,24.55,494.513,494.723,4.46,1,2,996.155
773649,938.790,24.55,495.842,495.108,4.96,1,2,996.155
773674,938.700,24.55,496.640,495.812,6.04,1,2,996.155
773699,938.750,24.55,496.196,496.082,6.27,1,2,996.155
773724,938.890,24.55,494.957,495.713,5.11,1,2,996.155
773750,938.760,24.54,496.109,495.942,5.36,1,2,996.155
773774,938.710,24.55,496.550,496.248,5.87,1,2,996.155
773799,938.790,24.55,495.842,496.229,5.31,1,2,996.155
773824,938.810,24.55,495.665,496.176,4.63,1,2,996.155
773850,938.720,24.55,496.463,496.336,4.79,1,2,996.155
773874,938.780,24.55,495.932,496.332,4.30,1,2,996.155
773899,938.750,24.55,496.196,496.385,4.07,1,2,996.155
773924,938.810,24.55,495.665,496.312,3.33,1,2,996.155
773949,938.970,24.55,494.249,495.946,1.48,1,2,996.155
773974,938.800,24.55,495.755,495.936,1.30,1,2,996.155
773999,938.630,24.55,497.258,496.226,2.29,1,2,996.155
774024,938.840,24.55,495.398,496.111,1.65,1,2,996.155
774049,938.820,24.55,495.578,496.044,1.26,1,2,996.155
774074,938.670,24.55,496.904,496.227,1.78,1,2,996.155
774099,938.570,24.55,497.789,496.543,2.68,1,2,996.155
774124,938.720,24.55,496.463,496.584,2.60,1,2,996.155
774149,938.760,24.55,496.109,496.559,2.32,1,2,996.155
774174,938.700,24.55,496.640,496.621,2.33,1,2,996.155
774199,938.540,24.55,498.056,496.896,2.94,1,2,996.155
774224,938.450,24.55,498.854,497.260,3.73,1,2,996.155
774249,938.690,24.55,496.727,497.260,3.48,1,2,996.155
774274,938.710,24.55,496.550,497.231,3.19,1,2,996.155
774299,938.310,24.55,500.093,497.802,4.39,1,2,996.155
774324,938.390,24.55,499.385,498.356,5.43,1,2,996.155
774349,938.610,24.55,497.435,498.178,4.71,1,2,996.155
774374,938.680,24.55,496.817,497.925,3.87,1,2,996.155
774399,938.480,24.55,498.587,498.145,4.15,1,2,996.155
774424,938.430,24.55,499.031,498.402,4.49,1,2,996.155
774449,938.500,24.55,498.410,498.498,4.45,1,2,996.155
774474,938.700,24.55,496.640,498.279,3.73,1,2,996.155
774499,938.320,24.55,500.006,498.629,4.29,1,2,996.155
774524,938.210,24.55,500.979,499.235,5.36,1,2,996.155
774549,938.450,24.55,498.854,499.255,5.11,1,2,996.155
774574,938.590,24.55,497.612,499.026,4.35,1,2,996.155
774599,938.480,24.55,498.587,499.036,4.14,1,2,996.155
774624,938.340,24.55,499.827,499.255,4.39,1,2,996.155
774649,938.400,24.55,499.295,499.355,4.36,1,2,996.155
774674,938.560,24.55,497.879,499.226,3.86,1,2,996.155
774699,938.690,24.55,496.727,498.953,3.07,1,2,996.155
774724,938.370,24.55,499.562,499.102,3.22,1,2,996.155
774749,938.290,24.55,500.270,499.327,3.53,1,2,996.155
774774,938.510,24.55,498.323,499.274,3.23,1,2,996.155
774799,938.650,24.55,497.081,499.073,2.64,1,2,996.155
774824,938.450,24.55,498.854,499.103,2.57,1,2,996.155
774849,938.360,24.55,499.649,499.226,2.69,1,2,996.155
774874,938.450,24.55,498.854,499.241,2.59,1,2,996.155
774899,938.590,24.55,497.612,499.003,1.98,1,2,996.155
774924,938.480,24.55,498.587,498.928,1.74,1,2,996.155
774950,938.190,24.55,501.156,499.469,2.72,1,2,996.155
774974,938.260,24.55,500.537,499.736,3.11,1,2,996.155
774999,938.490,24.55,498.500,499.576,2.64,1,2,996.155
775024,938.340,24.55,499.827,499.673,2.70,1,2,996.155
775049,938.090,24.55,502.043,500.099,3.42,1,2,996.155
775074,938.060,24.55,502.308,500.496,4.04,1,2,996.155
775099,938.310,24.55,500.093,500.527,3.90,1,2,996.155
775124,938.260,24.55,500.537,500.613,3.88,1,2,996.155
775149,938.170,24.55,501.333,500.791,4.04,1,2,996.155
775174,938.100,24.55,501.954,501.023,4.30,1,2,996.155
775199,938.230,24.55,500.802,501.091,4.23,1,2,996.155
775224,938.330,24.55,499.916,501.047,3.93,1,2,996.155
775249,938.220,24.55,500.891,501.116,3.87,1,2,996.155
775274,938.090,24.56,502.043,501.305,4.05,1,2,996.155
775299,938.200,24.55,501.068,501.369,3.98,1,2,996.155
775324,938.350,24.55,499.739,501.280,3.62,1,2,996.155
775349,938.140,24.55,501.599,501.396,3.66,1,2,996.155
775374,938.060,24.55,502.308,501.574,3.83,1,2,996.155
775399,938.000,24.56,502.839,501.790,4.05,1,2,996.155
775424,938.210,24.56,500.979,501.798,3.88,1,2,996.155
775449,938.200,24.56,501.068,501.813,3.73,1,2,996.155
775474,938.070,24.56,502.220,501.938,3.79,1,2,996.155
775499,937.970,24.56,503.106,502.137,3.97,1,2,996.155
775524,938.230,24.56,500.802,502.097,3.73,1,2,996.155
775549,938.120,24.56,501.777,502.152,3.66,1,2,996.155
775574,938.090,24.56,502.043,502.224,3.62,1,2,996.155
775599,938.070,24.55,502.220,502.306,3.61,1,2,996.155
775624,938.140,24.56,501.599,502.322,3.48,1,2,996.155
775649,938.120,24.56,501.777,502.352,3.38,1,2,996.155
775674,938.000,24.56,502.839,502.471,3.45,1,2,996.155
775699,937.960,24.56,503.193,502.614,3.54,1,2,996.155
775724,938.110,24.55,501.866,502.630,3.42,1,2,996.155
775749,938.200,24.55,501.068,502.571,3.18,1,2,996.155
775774,937.940,24.56,503.372,502.711,3.28,1,2,996.155
775799,937.890,24.56,503.814,502.881,3.42,1,2,996.155
775824,938.050,24.56,502.398,502.919,3.34,1,2,996.155
775850,938.150,24.56,501.510,502.877,3.14,1,2,996.155
775874,937.890,24.56,503.814,503.025,3.26,1,2,996.155
775899,937.870,24.56,503.991,503.182,3.37,1,2,996.155
775924,937.940,24.56,503.372,503.274,3.39,1,2,996.155
775949,938.060,24.56,502.308,503.273,3.25,1,2,996.155
775974,937.960,24.56,503.193,503.341,3.23,1,2,996.155
775999,937.760,24.56,504.966,503.547,3.43,1,2,996.155
776024,937.840,24.56,504.258,503.686,3.51,1,2,996.155
776049,938.080,24.56,502.131,503.639,3.30,1,2,996.155
776074,937.960,24.56,503.193,503.679,3.23,1,2,996.155
776099,937.670,24.56,505.764,503.921,3.49,1,2,996.155
776124,937.780,24.56,504.789,504.070,3.58,1,2,996.155
776149,937.950,24.56,503.283,504.091,3.47,1,2,996.155
776174,937.950,24.56,503.283,504.107,3.36,1,2,996.155
776199,937.640,24.56,506.031,504.334,3.59,1,2,996.155
776224,937.620,24.56,506.208,504.564,3.81,1,2,996.155
776249,937.870,24.56,503.991,504.608,3.73,1,2,996.155
776274,937.930,24.56,503.460,504.604,3.58,1,2,996.155
776299,937.570,24.56,506.652,504.848,3.82,1,2,996.155
776324,937.490,24.56,507.360,505.224,4.26,1,2,996.155
776349,937.710,24.56,505.410,505.344,4.28,1,2,996.155
776374,937.920,24.56,503.550,505.176,3.85,1,2,996.155
776399,937.620,24.56,506.208,505.398,4.05,1,2,996.155
776424,937.490,24.56,507.360,505.872,4.64,1,2,996.155
776449,937.590,24.56,506.475,506.127,4.86,1,2,996.155
776474,937.850,24.56,504.170,505.754,4.06,1,2,996.155
776499,937.700,24.56,505.497,505.782,3.93,1,2,996.155
776524,937.490,24.56,507.360,506.150,4.40,1,2,996.155
776549,937.500,24.56,507.273,506.487,4.79,1,2,996.155
776574,937.740,24.56,505.146,506.321,4.27,1,2,996.155
776599,937.780,24.56,504.789,506.137,3.74,1,2,996.155
776624,937.530,24.56,507.006,506.359,3.98,1,2,996.155
776650,937.530,24.56,507.006,506.543,4.14,1,2,996.155
776674,937.570,24.56,506.652,506.645,4.14,1,2,996.155
776699,937.770,24.56,504.879,506.492,3.62,1,2,996.155
776724,937.650,24.56,505.941,506.497,3.44,1,2,996.155
776749,937.480,24.56,507.450,506.695,3.67,1,2,996.155
776774,937.520,24.56,507.093,506.824,3.75,1,2,996.155
776799,937.830,24.56,504.348,506.605,3.10,1,2,996.155
776824,937.660,24.56,505.854,506.586,2.89,1,2,996.155
776849,937.510,24.56,507.183,506.719,3.02,1,2,996.155
776874,937.560,24.56,506.739,506.787,3.01,1,2,996.155
776899,937.630,24.56,506.118,506.779,2.83,1,2,996.155
776924,937.660,24.56,505.854,506.739,2.61,1,2,996.155
776949,937.580,24.56,506.562,506.779,2.55,1,2,996.155
776974,937.510,24.56,507.183,506.879,2.63,1,2,996.155
776999,937.560,24.56,506.739,506.922,2.58,1,2,996.155
777024,937.660,24.56,505.854,506.858,2.33,1,2,996.155
777050,937.490,24.56,507.360,506.966,2.43,1,2,996.155
777074,937.370,24.56,508.425,507.178,2.72,1,2,996.155
777099,937.540,24.56,506.916,507.210,2.65,1,2,996.155
777124,937.450,24.56,507.714,507.324,2.74,1,2,996.155
777149,937.440,24.56,507.804,507.436,2.82,1,2,996.155
777174,937.370,24.56,508.425,507.600,2.99,1,2,996.155
777199,937.460,24.56,507.627,507.670,2.98,1,2,996.155
777224,937.480,24.56,507.450,507.715,2.93,1,2,996.155
777249,937.450,24.56,507.714,507.780,2.91,1,2,996.155
777274,937.290,24.56,509.133,507.976,3.13,1,2,996.155
777299,937.350,24.56,508.602,508.106,3.22,1,2,996.155
777324,937.460,24.56,507.627,508.134,3.13,1,2,996.155
777349,937.320,24.56,508.869,508.276,3.23,1,2,996.155
777374,937.300,24.56,509.046,508.418,3.34,1,2,996.155
777399,937.340,24.57,508.689,508.518,3.37,1,2,996.155
777424,937.460,24.56,507.627,508.514,3.22,1,2,996.155
777449,937.330,24.56,508.779,508.613,3.25,1,2,996.155
777474,937.270,24.56,509.310,508.748,3.34,1,2,996.155
777499,937.250,24.56,509.487,508.889,3.43,1,2,996.155
777524,937.320,24.56,508.869,508.965,3.42,1,2,996.155
777549,937.420,24.56,507.981,508.960,3.27,1,2,996.155
777574,937.220,24.56,509.754,509.100,3.37,1,2,996.155
777599,937.140,24.56,510.464,509.293,3.54,1,2,996.155
777624,937.330,24.57,508.779,509.331,3.46,1,2,996.155
777650,937.310,24.56,508.956,509.381,3.40,1,2,996.155
777674,937.150,24.56,510.375,509.539,3.52,1,2,996.155
777699,937.210,24.56,509.844,509.644,3.55,1,2,996.155
777724,937.290,24.56,509.133,509.684,3.47,1,2,996.155
777749,937.350,24.56,508.602,509.677,3.32,1,2,996.155
777774,937.130,24.57,510.552,509.823,3.42,1,2,996.155
777799,936.950,24.56,512.148,510.089,3.70,1,2,996.155
777824,937.120,24.56,510.642,510.218,3.76,1,2,996.155
777849,937.280,24.56,509.223,510.226,3.62,1,2,996.155
777874,937.160,24.56,510.285,510.313,3.62,1,2,996.155
777899,936.940,24.56,512.237,510.558,3.86,1,2,996.155
777924,936.970,24.56,511.971,510.831,4.14,1,2,996.155
777949,937.200,24.56,509.931,510.808,3.94,1,2,996.155
777974,937.230,24.57,509.667,510.754,3.70,1,2,996.155
777999,937.110,24.56,510.729,510.833,3.68,1,2,996.155
778024,937.000,24.56,511.704,511.012,3.82,1,2,996.155
778049,937.140,24.56,510.464,511.039,3.71,1,2,996.155
778074,937.300,24.56,509.046,510.915,3.36,1,2,996.155
778099,937.010,24.56,511.617,511.059,3.46,1,2,996.155
778124,936.720,24.56,514.188,511.449,3.94,1,2,996.155
778150,937.030,24.57,511.440,511.539,3.93,1,2,996.155
778174,937.170,24.56,510.198,511.499,3.71,1,2,996.155
778199,936.970,24.56,511.971,511.625,3.76,1,2,996.155
778224,936.880,24.57,512.769,511.815,3.92,1,2,996.155
778249,936.730,24.57,514.100,512.220,4.41,1,2,996.155
778274,937.020,24.57,511.527,512.224,4.24,1,2,996.155
778299,937.020,24.57,511.527,512.228,4.08,1,2,996.155
778324,936.860,24.57,512.946,512.406,4.20,1,2,996.155
778349,936.750,24.57,513.923,512.732,4.56,1,2,996.155
778374,937.140,24.57,510.464,512.499,3.99,1,2,996.155
778399,937.120,24.57,510.642,512.334,3.55,1,2,996.155
778424,936.920,24.57,512.415,512.422,3.55,1,2,996.155
778449,936.790,24.57,513.567,512.641,3.77,1,2,996.155
778474,936.900,24.57,512.592,512.718,3.74,1,2,996.155
778499,937.010,24.57,511.617,512.676,3.51,1,2,996.155
778524,937.030,24.57,511.440,512.619,3.26,1,2,996.155
778550,936.680,24.57,514.544,512.899,3.60,1,2,996.155
778574,936.720,24.57,514.188,513.111,3.81,1,2,996.155
778599,936.970,24.57,511.971,513.080,3.60,1,2,996.155
778624,936.920,24.57,512.415,513.095,3.47,1,2,996.155
778649,936.750,24.57,513.923,513.256,3.59,1,2,996.155
778674,936.610,24.57,515.165,513.519,3.89,1,2,996.155
778699,936.840,24.57,513.123,513.571,3.81,1,2,996.155
778724,936.860,24.57,512.946,513.598,3.70,1,2,996.155
778749,936.710,24.57,514.277,513.747,3.79,1,2,996.155
778774,936.550,24.57,515.696,514.011,4.08,1,2,996.155
778799,936.630,24.57,514.985,514.192,4.21,1,2,996.155
778824,936.750,24.57,513.923,514.263,4.16,1,2,996.155
778849,936.490,24.57,516.230,514.612,4.57,1,2,996.155
778874,936.580,24.57,515.429,514.874,4.81,1,2,996.155
778899,936.630,24.57,514.985,514.989,4.81,1,2,996.155
778924,936.720,24.57,514.188,514.900,4.45,1,2,996.155
778949,936.740,24.57,514.010,514.810,4.10,1,2,996.155
778974,936.440,24.57,516.671,515.279,4.75,1,2,996.155
778999,936.390,24.57,517.115,515.979,5.78,1,2,996.155
779024,936.590,24.57,515.342,515.847,5.28,1,2,996.155
779049,936.710,24.57,514.277,515.505,4.35,1,2,996.155
779074,936.510,24.57,516.050,515.716,4.56,1,2,996.155
779099,936.390,24.57,517.115,516.131,5.22,1,2,996.155
779124,936.540,24.57,515.786,516.164,4.99,1,2,996.155
779149,936.510,24.57,516.050,516.245,4.88,1,2,996.155
779174,936.560,24.57,515.609,516.230,4.55,1,2,996.155
779199,936.550,24.57,515.696,516.235,4.27,1,2,996.155
779224,936.520,24.57,515.963,516.282,4.11,1,2,996.155
779249,936.640,24.57,514.898,516.156,3.51,1,2,996.155
779274,936.630,24.57,514.985,516.055,3.01,1,2,996.155
779299,936.500,24.57,516.140,516.132,3.01,1,2,996.155
779324,936.520,24.57,515.963,516.173,2.92,1,2,996.155
779349,936.620,24.57,515.075,516.083,2.50,1,2,996.155
779374,936.520,24.57,515.963,516.120,2.43,1,2,996.155
779399,936.390,24.57,517.115,516.307,2.75,1,2,996.155
779424,936.440,24.57,516.671,516.415,2.85,1,2,996.155
779450,936.540,24.57,515.786,516.396,2.63,1,2,996.155
779474,936.520,24.57,515.963,516.395,2.48,1,2,996.155
779499,936.380,24.57,517.205,516.551,2.69,1,2,996.155
779524,936.370,24.57,517.295,516.702,2.88,1,2,996.155
779549,936.560,24.57,515.609,516.633,2.57,1,2,996.155
779574,936.530,24.57,515.873,516.599,2.36,1,2,996.155
779599,936.270,24.57,518.180,516.836,2.74,1,2,996.155
779624,936.320,24.57,517.736,517.001,2.93,1,2,996.155
779649,936.500,24.57,516.140,516.969,2.72,1,2,996.155
779674,936.440,24.57,516.671,516.995,2.64,1,2,996.155
779699,936.280,24.57,518.093,517.174,2.86,1,2,996.155
779724,936.130,24.57,519.422,517.482,3.31,1,2,996.155
779749,936.410,24.57,516.938,517.498,3.19,1,2,996.155
779774,936.530,24.57,515.873,517.400,2.85,1,2,996.155
779799,936.370,24.57,517.295,517.453,2.82,1,2,996.155
779824,936.040,24.57,520.223,517.796,3.31,1,2,996.155
779850,936.270,24.57,518.180,517.911,3.37,1,2,996.155
779874,936.460,24.57,516.494,517.845,3.11,1,2,996.155
779899,936.240,24.57,518.447,517.973,3.20,1,2,996.155
779924,936.050,24.57,520.133,518.251,3.54,1,2,996.155
779949,936.100,24.57,519.689,518.495,3.80,1,2,996.155
779974,936.300,24.57,517.916,518.514,3.67,1,2,996.155
779999,936.270,24.57,518.180,518.560,3.60,1,2,996.155
780024,936.080,24.57,519.866,518.782,3.81,1,2,996.155
780050,935.890,24.57,521.554,519.523,4.87,1,2,996.155
780074,936.220,24.57,518.624,519.327,4.36,1,2,996.155
780099,936.370,24.57,517.295,518.900,3.46,1,2,996.155
780124,936.030,24.57,520.310,519.270,3.94,1,2,996.155
780149,935.920,24.57,521.287,519.998,5.02,1,2,996.155
780174,936.170,24.58,519.068,519.803,4.46,1,2,996.155
780199,936.270,24.57,518.180,519.486,3.66,1,2,996.155
780224,936.220,24.58,518.624,519.373,3.26,1,2,996.155
780249,935.970,24.57,520.844,519.722,3.80,1,2,996.155
780274,935.980,24.57,520.754,519.979,4.15,1,2,996.155
780299,936.230,24.58,518.537,519.830,3.60,1,2,996.155
780324,936.100,24.57,519.689,519.886,3.52,1,2,996.155
780349,935.770,24.57,522.619,520.373,4.44,1,2,996.155
780374,935.800,24.57,522.352,520.974,5.58,1,2,996.155
780399,936.160,24.57,519.158,520.668,4.52,1,2,996.155
780424,936.100,24.58,519.689,520.557,3.98,1,2,996.155
780449,935.920,24.57,521.287,520.776,4.27,1,2,996.155
780474,935.870,24.58,521.731,521.031,4.64,1,2,996.155
780499,935.890,24.57,521.554,521.216,4.81,1,2,996.155
780524,936.150,24.58,519.245,521.004,3.98,1,2,996.155
780549,936.090,24.57,519.779,520.903,3.47,1,2,996.155
780574,935.780,24.58,522.529,521.214,4.04,1,2,996.155
780599,935.930,24.58,521.198,521.300,4.00,1,2,996.155
780624,936.180,24.58,518.981,521.063,3.17,1,2,996.155
780649,935.990,24.58,520.667,521.077,3.02,1,2,996.155
780674,935.870,24.58,521.731,521.229,3.20,1,2,996.155
780699,935.970,24.58,520.844,521.248,3.06,1,2,996.155
780724,935.980,24.58,520.754,521.252,2.89,1,2,996.155
780749,935.980,24.57,520.754,521.254,2.73,1,2,996.155
780774,935.860,24.58,521.821,521.384,2.87,1,2,996.155
