# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=995.434
# started=2026-08-15 14:53:55
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
1246895,679.420,28.12,3096.741,3096.059,3.03,4,2,995.434
1246920,679.320,28.12,3097.890,3096.269,3.07,4,2,995.434
1246945,679.440,28.11,3096.511,3096.361,3.09,4,2,995.434
1246970,679.540,28.12,3095.361,3096.359,3.11,4,2,995.434
1246995,679.510,28.12,3095.705,3096.379,3.14,4,2,995.434
1247020,679.390,28.11,3097.087,3096.503,3.16,4,2,995.434
1247045,679.300,28.11,3098.123,3096.697,3.16,4,2,995.434
1247070,679.430,28.11,3096.625,3096.767,3.16,4,2,995.434
1247095,679.510,28.12,3095.705,3096.760,3.17,4,2,995.434
1247120,679.370,28.11,3097.317,3096.874,3.18,4,2,995.434
1247145,679.180,28.11,3099.502,3097.146,3.17,4,2,995.434
1247170,679.220,28.12,3099.042,3097.485,3.18,4,2,995.434
1247195,679.460,28.11,3096.281,3097.412,3.19,4,2,995.434
1247220,679.520,28.11,3095.591,3097.265,3.19,4,2,995.434
1247245,679.280,28.11,3098.350,3097.465,3.20,4,2,995.434
1247270,679.160,28.11,3099.732,3097.900,3.22,4,2,995.434
1247295,679.320,28.11,3097.890,3097.977,3.25,4,2,995.434
1247320,679.480,28.11,3096.051,3097.743,3.28,4,2,995.434
1247345,679.450,28.11,3096.395,3097.611,3.28,4,2,995.434
1247370,679.280,28.11,3098.350,3097.780,3.28,4,2,995.434
1247395,679.270,28.11,3098.466,3097.941,3.28,4,2,995.434
1247420,679.430,28.11,3096.625,3097.847,3.28,4,2,995.434
1247445,679.440,28.11,3096.511,3097.752,3.27,4,2,995.434
1247470,679.250,28.11,3098.696,3097.922,3.27,4,2,995.434
1247495,679.190,28.11,3099.388,3098.152,3.25,4,2,995.434
1247520,679.210,28.11,3099.156,3098.334,3.25,4,2,995.434
1247545,679.390,28.11,3097.087,3098.275,3.26,4,2,995.434
1247570,679.430,28.11,3096.625,3098.173,3.26,4,2,995.434
1247595,679.250,28.11,3098.696,3098.289,3.25,4,2,995.434
1247620,679.110,28.11,3100.308,3098.555,3.25,4,2,995.434
1247645,679.370,28.11,3097.317,3098.506,3.24,4,2,995.434
1247670,679.400,28.11,3096.970,3098.425,3.24,4,2,995.434
1247695,679.320,28.11,3097.890,3098.434,3.22,4,2,995.434
1247720,679.100,28.11,3100.424,3098.683,3.21,4,2,995.434
1247745,679.150,28.11,3099.848,3098.858,3.20,4,2,995.434
1247770,679.320,28.11,3097.890,3098.838,3.21,4,2,995.434
1247795,679.400,28.11,3096.970,3098.733,3.20,4,2,995.434
1247820,679.170,28.11,3099.618,3098.875,3.19,4,2,995.434
1247845,679.070,28.11,3100.768,3099.108,3.18,4,2,995.434
1247870,679.300,28.11,3098.123,3099.088,3.17,4,2,995.434
1247895,679.340,28.11,3097.660,3099.028,3.16,4,2,995.434
1247920,679.280,28.11,3098.350,3099.030,3.13,4,2,995.434
1247945,679.120,28.11,3100.194,3099.190,3.11,4,2,995.434
1247970,679.110,28.11,3100.308,3099.347,3.09,4,2,995.434
1247995,679.330,28.11,3097.776,3099.277,3.07,4,2,995.434
1248020,679.340,28.11,3097.660,3099.200,3.05,4,2,995.434
1248045,679.170,28.11,3099.618,3099.291,3.02,4,2,995.434
1248070,679.050,28.11,3100.997,3099.490,2.99,4,2,995.434
1248095,679.170,28.11,3099.618,3099.562,2.97,4,2,995.434
1248120,679.350,28.10,3097.547,3099.456,2.94,4,2,995.434
1248145,679.260,28.10,3098.582,3099.437,2.90,4,2,995.434
1248170,679.090,28.11,3100.538,3099.579,2.86,4,2,995.434
1248195,679.170,28.11,3099.618,3099.637,2.81,4,2,995.434
1248220,679.300,28.10,3098.123,3099.567,2.77,4,2,995.434
1248245,679.300,28.10,3098.123,3099.408,2.72,4,2,995.434
1248270,679.170,28.11,3099.618,3099.487,2.65,4,2,995.434
1248295,679.040,28.10,3101.114,3099.806,2.61,4,2,995.434
1248320,679.180,28.10,3099.502,3099.807,2.56,4,2,995.434
1248345,679.280,28.10,3098.350,3099.575,2.51,4,2,995.434
1248370,679.170,28.11,3099.618,3099.619,2.46,4,2,995.434
1248395,679.090,28.11,3100.538,3099.823,2.40,4,2,995.434
1248420,679.250,28.10,3098.696,3099.646,2.34,4,2,995.434
1248445,679.260,28.10,3098.582,3099.387,2.26,4,2,995.434
1248470,679.270,28.10,3098.466,3099.032,2.16,4,2,995.434
1248495,679.090,28.10,3100.538,3099.532,2.09,4,2,995.434
1248520,678.980,28.10,3101.803,3100.157,2.05,4,2,995.434
1248545,679.070,28.10,3100.768,3100.344,2.02,4,2,995.434
1248570,679.210,28.10,3099.156,3100.161,1.99,4,2,995.434
1248595,679.070,28.10,3100.768,3100.318,1.96,4,2,995.434
1248620,678.920,28.10,3102.496,3100.743,1.96,4,2,995.434
1248645,678.950,28.10,3102.149,3101.042,1.97,4,2,995.434
1248670,679.110,28.10,3100.308,3101.011,1.99,4,2,995.434
1248695,679.180,28.10,3099.502,3100.858,2.01,4,2,995.434
1248720,678.980,28.10,3101.803,3101.059,2.03,4,2,995.434
1248745,678.990,28.10,3101.690,3101.219,2.05,4,2,995.434
1248770,679.060,28.10,3100.884,3101.248,2.07,4,2,995.434
1248795,679.100,28.10,3100.424,3101.204,2.11,4,2,995.434
1248820,679.150,28.10,3099.848,3101.085,2.14,4,2,995.434
1248845,678.960,28.10,3102.033,3101.266,2.16,4,2,995.434
1248870,678.910,28.10,3102.609,3101.503,2.18,4,2,995.434
1248895,679.010,28.10,3101.457,3101.568,2.20,4,2,995.434
1248920,679.110,28.10,3100.308,3101.476,2.22,4,2,995.434
1248945,679.110,28.10,3100.308,3101.390,2.23,4,2,995.434
1248970,678.960,28.10,3102.033,3101.522,2.23,4,2,995.434
1248995,678.920,28.10,3102.496,3101.697,2.24,4,2,995.434
1249020,679.070,28.10,3100.768,3101.647,2.26,4,2,995.434
1249045,679.140,28.10,3099.962,3101.508,2.27,4,2,995.434
1249070,679.030,28.10,3101.230,3101.523,2.27,4,2,995.434
1249095,679.020,28.10,3101.344,3101.548,2.26,4,2,995.434
1249120,678.960,28.10,3102.033,3101.646,2.26,4,2,995.434
1249145,679.100,28.10,3100.424,3101.547,2.26,4,2,995.434
1249170,679.130,28.10,3100.078,3101.288,2.23,4,2,995.434
1249195,678.930,28.10,3102.379,3101.524,2.21,4,2,995.434
1249220,679.000,28.10,3101.573,3101.565,2.19,4,2,995.434
1249245,678.960,28.10,3102.033,3101.674,2.18,4,2,995.434
1249270,679.010,28.10,3101.457,3101.678,2.18,4,2,995.434
1249295,678.990,28.10,3101.690,3101.715,2.17,4,2,995.434
1249320,678.870,28.10,3103.072,3101.933,2.16,4,2,995.434
1249345,678.840,28.10,3103.415,3102.165,2.18,4,2,995.434
1249370,678.940,28.10,3102.266,3102.229,2.20,4,2,995.434
1249395,678.940,28.10,3102.266,3102.284,2.22,4,2,995.434
1249420,678.850,28.10,3103.302,3102.453,2.24,4,2,995.434
1249445,678.710,28.10,3104.913,3102.783,2.27,4,2,995.434
1249470,678.790,28.10,3103.991,3103.000,2.32,4,2,995.434
1249495,678.920,28.10,3102.496,3103.010,2.37,4,2,995.434
1249520,678.960,28.09,3102.033,3102.964,2.41,4,2,995.434
1249545,678.860,28.09,3103.185,3103.054,2.44,4,2,995.434
1249570,678.650,28.10,3105.603,3103.493,2.49,4,2,995.434
1249595,678.780,28.10,3104.105,3103.689,2.56,4,2,995.434
1249620,678.900,28.09,3102.726,3103.591,2.62,4,2,995.434
1249645,678.880,28.09,3102.955,3103.555,2.67,4,2,995.434
1249670,678.740,28.10,3104.567,3103.779,2.72,4,2,995.434
1249695,678.760,28.09,3104.337,3103.933,2.77,4,2,995.434
1249720,678.860,28.09,3103.185,3103.908,2.82,4,2,995.434
1249745,678.890,28.09,3102.839,3103.843,2.86,4,2,995.434
1249770,678.710,28.09,3104.913,3104.045,2.88,4,2,995.434
1249795,678.590,28.09,3106.295,3104.455,2.93,4,2,995.434
1249820,678.700,28.09,3105.027,3104.645,3.00,4,2,995.434
1249845,678.840,28.09,3103.415,3104.513,3.05,4,2,995.434
1249870,678.770,28.09,3104.221,3104.541,3.08,4,2,995.434
1249895,678.510,28.09,3107.215,3105.230,3.15,4,2,995.434
1249920,678.600,28.09,3106.179,3105.640,3.24,4,2,995.434
1249945,678.760,28.09,3104.337,3105.364,3.29,4,2,995.434
1249970,678.790,28.09,3103.991,3105.120,3.29,4,2,995.434
1249995,678.650,28.09,3105.603,3105.294,3.28,4,2,995.434
1250020,678.590,28.09,3106.295,3105.562,3.29,4,2,995.434
1250045,678.650,28.09,3105.603,3105.657,3.35,4,2,995.434
1250070,678.800,28.09,3103.878,3105.456,3.39,4,2,995.434
1250095,678.700,28.09,3105.027,3105.467,3.40,4,2,995.434
1250120,678.510,28.09,3107.215,3105.794,3.44,4,2,995.434
1250145,678.490,28.09,3107.447,3106.112,3.52,4,2,995.434
1250170,678.670,28.09,3105.373,3106.106,3.60,4,2,995.434
1250195,678.750,28.09,3104.451,3105.974,3.66,4,2,995.434
1250220,678.570,28.09,3106.525,3106.126,3.71,4,2,995.434
1250245,678.510,28.09,3107.215,3106.346,3.78,4,2,995.434
1250270,678.640,28.09,3105.719,3106.355,3.84,4,2,995.434
1250295,678.740,28.09,3104.567,3106.220,3.89,4,2,995.434
1250320,678.650,28.09,3105.603,3106.216,3.93,4,2,995.434
1250345,678.420,28.09,3108.253,3106.529,3.96,4,2,995.434
1250370,678.530,28.09,3106.985,3106.661,4.01,4,2,995.434
1250395,678.680,28.09,3105.260,3106.583,4.05,4,2,995.434
1250420,678.660,28.09,3105.489,3106.531,4.09,4,2,995.434
1250445,678.480,28.09,3107.561,3106.715,4.12,4,2,995.434
1250470,678.340,28.09,3109.173,3107.060,4.15,4,2,995.434
1250495,678.500,28.09,3107.331,3107.174,4.19,4,2,995.434
1250520,678.640,28.09,3105.719,3107.104,4.22,4,2,995.434
1250545,678.560,28.09,3106.639,3107.136,4.25,4,2,995.434
1250570,678.320,28.09,3109.405,3107.448,4.27,4,2,995.434
1250595,678.460,28.09,3107.791,3107.570,4.28,4,2,995.434
1250620,678.620,28.09,3105.949,3107.493,4.28,4,2,995.434
1250645,678.650,28.09,3105.603,3107.384,4.27,4,2,995.434
1250670,678.520,28.09,3107.101,3107.430,4.24,4,2,995.434
1250695,678.460,28.09,3107.791,3107.535,4.19,4,2,995.434
1250720,678.520,28.09,3107.101,3107.567,4.14,4,2,995.434
1250745,678.660,28.09,3105.489,3107.403,4.08,4,2,995.434
1250770,678.650,28.09,3105.603,3107.056,3.98,4,2,995.434
1250795,678.440,28.09,3108.021,3107.345,3.89,4,2,995.434
1250820,678.340,28.09,3109.173,3107.797,3.83,4,2,995.434
1250845,678.530,28.08,3106.985,3107.702,3.75,4,2,995.434
1250870,678.590,28.08,3106.295,3107.412,3.66,4,2,995.434
1250895,678.420,28.09,3108.253,3107.631,3.58,4,2,995.434
1250920,678.310,28.08,3109.519,3108.033,3.52,4,2,995.434
1250945,678.370,28.08,3108.829,3108.231,3.47,4,2,995.434
1250970,678.570,28.08,3106.525,3108.033,3.41,4,2,995.434
1250995,678.550,28.08,3106.755,3107.903,3.35,4,2,995.434
1251020,678.350,28.08,3109.059,3108.116,3.30,4,2,995.434
1251045,678.230,28.08,3110.441,3108.482,3.25,4,2,995.434
1251070,678.430,28.08,3108.137,3108.509,3.20,4,2,995.434
1251095,678.520,28.08,3107.101,3108.404,3.16,4,2,995.434
1251120,678.400,28.08,3108.483,3108.475,3.12,4,2,995.434
1251145,678.190,28.08,3110.904,3108.821,3.10,4,2,995.434
1251170,678.230,28.08,3110.441,3109.077,3.07,4,2,995.434
1251195,678.440,28.08,3108.021,3109.040,3.05,4,2,995.434
1251220,678.450,28.08,3107.907,3108.992,3.02,4,2,995.434
1251245,678.270,28.08,3109.981,3109.171,2.99,4,2,995.434
1251270,678.150,28.08,3111.363,3109.477,2.96,4,2,995.434
1251295,678.330,28.08,3109.289,3109.544,2.94,4,2,995.434
1251320,678.390,28.08,3108.597,3109.528,2.93,4,2,995.434
1251345,678.280,28.08,3109.865,3109.641,2.94,4,2,995.434
1251370,678.050,28.08,3112.515,3110.020,2.95,4,2,995.434
1251395,678.160,28.08,3111.250,3110.296,2.96,4,2,995.434
1251420,678.400,28.08,3108.483,3110.131,3.00,4,2,995.434
1251445,678.470,28.08,3107.677,3109.880,3.04,4,2,995.434
1251470,678.230,28.08,3110.441,3110.024,3.06,4,2,995.434
1251495,678.000,28.08,3113.091,3110.481,3.08,4,2,995.434
1251520,678.280,28.08,3109.865,3110.495,3.11,4,2,995.434
1251545,678.380,28.08,3108.713,3110.376,3.13,4,2,995.434
1251570,678.330,28.08,3109.289,3110.332,3.15,4,2,995.434
1251595,678.120,28.08,3111.709,3110.555,3.16,4,2,995.434
1251620,678.120,28.08,3111.709,3110.759,3.17,4,2,995.434
1251645,678.340,28.08,3109.173,3110.676,3.18,4,2,995.434
1251670,678.390,28.08,3108.597,3110.542,3.20,4,2,995.434
1251695,678.180,28.08,3111.017,3110.658,3.22,4,2,995.434
1251720,678.060,28.08,3112.402,3110.899,3.23,4,2,995.434
1251745,678.210,28.08,3110.671,3110.954,3.24,4,2,995.434
1251770,678.430,28.08,3108.137,3110.761,3.25,4,2,995.434
1251795,678.350,28.08,3109.059,3110.587,3.24,4,2,995.434
1251820,678.100,28.08,3111.939,3110.817,3.22,4,2,995.434
1251845,678.140,28.08,3111.477,3110.959,3.21,4,2,995.434
1251870,678.300,28.08,3109.635,3110.865,3.20,4,2,995.434
1251895,678.320,28.08,3109.405,3110.645,3.17,4,2,995.434
1251920,678.200,28.08,3110.787,3110.719,3.13,4,2,995.434
1251945,678.050,28.08,3112.515,3111.131,3.11,4,2,995.434
1251970,678.230,28.08,3110.441,3111.060,3.09,4,2,995.434
1251995,678.350,28.08,3109.059,3110.557,3.05,4,2,995.434
1252020,678.290,28.07,3109.749,3110.247,2.99,4,2,995.434
1252045,678.130,28.08,3111.593,3110.741,2.95,4,2,995.434
1252070,678.030,28.08,3112.745,3111.338,2.94,4,2,995.434
1252095,678.130,28.08,3111.593,3111.454,2.95,4,2,995.434
1252120,678.270,28.07,3109.981,3111.203,2.94,4,2,995.434
1252145,678.090,28.08,3112.053,3111.410,2.93,4,2,995.434
1252170,677.940,28.07,3113.784,3111.885,2.94,4,2,995.434
1252195,678.020,28.07,3112.862,3112.121,2.96,4,2,995.434
1252220,678.160,28.07,3111.250,3112.067,2.97,4,2,995.434
1252245,678.220,28.07,3110.557,3111.910,2.96,4,2,995.434
1252270,678.000,28.07,3113.091,3112.149,2.95,4,2,995.434
1252295,677.910,28.07,3114.130,3112.508,2.93,4,2,995.434
1252320,678.090,28.07,3112.053,3112.532,2.92,4,2,995.434
1252345,678.130,28.07,3111.593,3112.484,2.92,4,2,995.434
1252370,678.020,28.07,3112.862,3112.612,2.92,4,2,995.434
1252395,677.840,28.07,3114.936,3113.004,2.91,4,2,995.434
1252420,677.960,28.07,3113.554,3113.173,2.91,4,2,995.434
1252445,678.150,28.08,3111.363,3113.034,2.92,4,2,995.434
1252470,678.180,28.07,3111.017,3112.860,2.92,4,2,995.434
1252495,677.870,28.07,3114.590,3113.149,2.92,4,2,995.434
1252520,677.780,28.07,3115.628,3113.540,2.92,4,2,995.434
1252545,677.940,28.07,3113.784,3113.667,2.93,4,2,995.434
1252570,678.090,28.07,3112.053,3113.571,2.95,4,2,995.434
1252595,677.910,28.07,3114.130,3113.725,2.97,4,2,995.434
1252620,677.730,28.07,3116.204,3114.107,3.00,4,2,995.434
1252645,677.860,28.07,3114.706,3114.280,3.02,4,2,995.434
1252670,678.080,28.07,3112.169,3114.148,3.06,4,2,995.434
1252695,678.030,28.07,3112.745,3114.089,3.09,4,2,995.434
1252720,677.770,28.07,3115.742,3114.361,3.13,4,2,995.434
1252745,677.740,28.07,3116.090,3114.641,3.17,4,2,995.434
1252770,677.980,28.07,3113.321,3114.606,3.20,4,2,995.434
1252795,678.050,28.07,3112.515,3114.488,3.24,4,2,995.434
1252820,677.920,28.07,3114.013,3114.528,3.28,4,2,995.434
1252845,677.730,28.07,3116.204,3114.780,3.32,4,2,995.434
1252870,677.790,28.07,3115.512,3114.945,3.36,4,2,995.434
1252895,677.990,28.07,3113.208,3114.874,3.42,4,2,995.434
1252920,678.030,28.07,3112.745,3114.757,3.48,4,2,995.434
1252945,677.780,28.07,3115.628,3114.921,3.52,4,2,995.434
1252970,677.680,28.07,3116.780,3115.178,3.56,4,2,995.434
1252995,677.840,28.07,3114.936,3115.245,3.60,4,2,995.434
1253020,677.980,28.07,3113.321,3115.158,3.65,4,2,995.434
1253045,677.920,28.07,3114.013,3115.138,3.69,4,2,995.434
1253070,677.770,28.07,3115.742,3115.268,3.72,4,2,995.434
1253095,677.760,28.07,3115.858,3115.399,3.75,4,2,995.434
1253120,677.900,28.07,3114.243,3115.379,3.78,4,2,995.434
1253145,677.960,28.07,3113.554,3115.172,3.80,4,2,995.434
1253170,677.770,28.07,3115.742,3115.337,3.81,4,2,995.434
1253195,677.690,28.07,3116.667,3115.628,3.83,4,2,995.434
1253220,677.910,28.07,3114.130,3115.392,3.83,4,2,995.434
1253245,677.990,28.06,3113.208,3114.585,3.78,4,2,995.434
1253270,677.770,28.07,3115.742,3115.098,3.76,4,2,995.434
1253296,677.670,28.06,3116.896,3115.710,3.76,4,2,995.434
1253320,677.690,28.07,3116.667,3116.014,3.75,4,2,995.434
1253345,677.890,28.06,3114.360,3115.719,3.73,4,2,995.434
1253370,677.990,28.07,3113.208,3114.804,3.65,4,2,995.434
1253395,677.760,28.06,3115.858,3115.234,3.59,4,2,995.434
1253420,677.710,28.06,3116.434,3115.636,3.52,4,2,995.434
1253445,677.870,28.06,3114.590,3115.358,3.43,4,2,995.434
1253470,677.980,28.06,3113.321,3114.399,3.30,4,2,995.434
1253495,677.880,28.06,3114.476,3114.426,3.16,4,2,995.434
1253520,677.670,28.06,3116.896,3115.413,3.04,4,2,995.434
1253545,677.730,28.06,3116.204,3115.731,2.91,4,2,995.434
1253570,677.850,28.06,3114.822,3115.528,2.79,4,2,995.434
1253595,677.950,28.06,3113.667,3114.850,2.66,4,2,995.434
1253620,677.760,28.06,3115.858,3115.166,2.54,4,2,995.434
1253645,677.620,28.06,3117.472,3115.891,2.45,4,2,995.434
1253670,677.710,28.06,3116.434,3116.127,2.38,4,2,995.434
1253695,677.780,28.06,3115.628,3116.083,2.32,4,2,995.434
1253720,677.740,28.06,3116.090,3116.165,2.28,4,2,995.434
1253745,677.550,28.06,3118.278,3116.774,2.26,4,2,995.434
1253770,677.550,28.06,3118.278,3117.258,2.25,4,2,995.434
1253795,677.700,28.06,3116.550,3117.251,2.25,4,2,995.434
1253820,677.780,28.06,3115.628,3117.029,2.24,4,2,995.434
1253845,677.680,28.06,3116.780,3117.084,2.23,4,2,995.434
1253870,677.520,28.06,3118.624,3117.498,2.24,4,2,995.434
1253895,677.590,28.06,3117.818,3117.689,2.25,4,2,995.434
1253920,677.730,28.06,3116.204,3117.537,2.27,4,2,995.434
1253945,677.680,28.06,3116.780,3117.509,2.29,4,2,995.434
1253970,677.640,28.06,3117.242,3117.563,2.29,4,2,995.434
1253995,677.620,28.06,3117.472,3117.641,2.28,4,2,995.434
1254020,677.690,28.06,3116.667,3117.579,2.27,4,2,995.434
1254045,677.890,28.06,3114.360,3116.536,2.22,4,2,995.434
1254070,677.630,28.06,3117.356,3116.903,2.19,4,2,995.434
1254095,677.500,28.06,3118.857,3117.577,2.18,4,2,995.434
1254120,677.560,28.06,3118.165,3117.800,2.20,4,2,995.434
1254145,677.640,28.06,3117.242,3117.740,2.23,4,2,995.434
1254170,677.670,28.06,3116.896,3117.630,2.25,4,2,995.434
1254195,677.480,28.06,3119.087,3117.970,2.28,4,2,995.434
1254220,677.490,28.06,3118.970,3118.226,2.31,4,2,995.434
1254245,677.640,28.06,3117.242,3118.140,2.35,4,2,995.434
1254270,677.690,28.06,3116.667,3117.977,2.38,4,2,995.434
1254295,677.600,28.06,3117.702,3117.997,2.41,4,2,995.434
1254320,677.500,28.06,3118.857,3118.183,2.44,4,2,995.434
1254345,677.530,28.05,3118.511,3118.298,2.47,4,2,995.434
1254370,677.640,28.06,3117.242,3118.218,2.50,4,2,995.434
1254395,677.590,28.06,3117.818,3118.222,2.53,4,2,995.434
1254420,677.480,28.06,3119.087,3118.394,2.57,4,2,995.434
1254445,677.390,28.06,3120.125,3118.681,2.61,4,2,995.434
1254470,677.500,28.06,3118.857,3118.776,2.65,4,2,995.434
1254495,677.590,28.06,3117.818,3118.731,2.70,4,2,995.434
1254520,677.550,28.05,3118.278,3118.745,2.75,4,2,995.434
1254545,677.420,28.06,3119.779,3118.933,2.80,4,2,995.434
1254570,677.430,28.05,3119.663,3119.089,2.85,4,2,995.434
1254595,677.560,28.05,3118.165,3119.057,2.90,4,2,995.434
1254620,677.610,28.05,3117.589,3118.962,2.94,4,2,995.434
1254645,677.540,28.06,3118.395,3118.960,2.97,4,2,995.434
1254670,677.480,28.05,3119.087,3119.033,2.99,4,2,995.434
1254695,677.470,28.05,3119.203,3119.110,3.01,4,2,995.434
1254720,677.590,28.05,3117.818,3119.013,3.04,4,2,995.434
1254745,677.560,28.05,3118.165,3118.912,3.04,4,2,995.434
1254770,677.350,28.05,3120.588,3119.226,3.00,4,2,995.434
1254795,677.320,28.05,3120.931,3119.536,3.00,4,2,995.434
1254820,677.400,28.05,3120.009,3119.668,3.05,4,2,995.434
1254845,677.470,28.05,3119.203,3119.674,3.10,4,2,995.434
1254870,677.370,28.05,3120.355,3119.825,3.14,4,2,995.434
1254895,677.230,28.05,3121.969,3120.156,3.12,4,2,995.434
1254920,677.250,28.05,3121.740,3120.420,3.15,4,2,995.434
1254945,677.410,28.05,3119.895,3120.446,3.19,4,2,995.434
1254970,677.450,28.05,3119.433,3120.417,3.19,4,2,995.434
1254995,677.280,28.05,3121.394,3120.600,3.14,4,2,995.434
1255020,677.170,28.05,3122.662,3120.897,3.10,4,2,995.434
1255045,677.370,28.05,3120.355,3120.932,3.10,4,2,995.434
1255070,677.390,28.05,3120.125,3120.940,3.12,4,2,995.434
1255095,677.240,28.05,3121.856,3121.115,3.13,4,2,995.434
1255120,677.140,28.05,3123.008,3121.418,3.09,4,2,995.434
1255145,677.190,28.05,3122.432,3121.675,3.08,4,2,995.434
1255170,677.330,28.05,3120.815,3121.639,3.11,4,2,995.434
1255195,677.250,28.05,3121.740,3121.746,3.14,4,2,995.434
1255220,677.180,28.05,3122.546,3121.950,3.17,4,2,995.434
1255245,677.140,28.05,3123.008,3122.247,3.21,4,2,995.434
1255270,677.200,28.05,3122.316,3122.354,3.29,4,2,995.434
1255295,677.300,28.05,3121.164,3122.217,3.37,4,2,995.434
1255320,677.270,28.05,3121.510,3122.181,3.45,4,2,995.434
1255345,677.070,28.05,3123.816,3122.527,3.52,4,2,995.434
1255370,677.060,28.05,3123.930,3122.892,3.60,4,2,995.434
1255395,677.240,28.05,3121.856,3122.810,3.70,4,2,995.434
1255420,677.290,28.05,3121.277,3122.656,3.79,4,2,995.434
1255445,677.210,28.05,3122.199,3122.674,3.85,4,2,995.434
1255470,677.090,28.05,3123.584,3122.887,3.92,4,2,995.434
1255495,677.160,28.05,3122.778,3122.961,3.99,4,2,995.434
1255520,677.320,28.05,3120.931,3122.789,4.04,4,2,995.434
1255545,677.300,28.05,3121.164,3122.662,4.06,4,2,995.434
1255570,677.140,28.05,3123.008,3122.772,4.02,4,2,995.434
1255595,677.070,28.05,3123.816,3122.965,3.99,4,2,995.434
1255620,677.180,28.04,3122.546,3122.994,4.00,4,2,995.434
1255645,677.320,28.05,3120.931,3122.834,4.00,4,2,995.434
1255670,677.280,28.04,3121.394,3122.644,3.98,4,2,995.434
1255695,677.070,28.04,3123.816,3122.880,3.95,4,2,995.434
1255720,677.110,28.04,3123.354,3123.007,3.94,4,2,995.434
1255745,677.240,28.04,3121.856,3122.883,3.94,4,2,995.434
1255770,677.370,28.04,3120.355,3122.074,3.86,4,2,995.434
1255795,677.180,28.04,3122.546,3122.297,3.78,4,2,995.434
1255820,677.100,28.04,3123.470,3122.764,3.72,4,2,995.434
1255845,677.210,28.04,3122.199,3122.576,3.65,4,2,995.434
1255870,677.360,28.04,3120.471,3121.409,3.51,4,2,995.434
1255895,677.240,28.04,3121.856,3121.660,3.36,4,2,995.434
1255920,676.990,28.04,3124.739,3122.911,3.30,4,2,995.434
1255945,676.900,28.04,3125.777,3123.928,3.29,4,2,995.434
1255970,677.150,28.04,3122.892,3123.762,3.29,4,2,995.434
1255995,677.250,28.04,3121.740,3123.308,3.25,4,2,995.434
1256020,677.030,28.04,3124.276,3123.617,3.22,4,2,995.434
1256045,676.970,28.04,3124.971,3124.045,3.20,4,2,995.434
1256070,677.040,28.04,3124.163,3124.184,3.20,4,2,995.434
1256095,677.180,28.04,3122.546,3123.891,3.17,4,2,995.434
1256120,677.150,28.04,3122.892,3123.723,3.13,4,2,995.434
1256145,676.910,28.04,3125.661,3124.214,3.10,4,2,995.434
1256170,676.960,28.04,3125.085,3124.493,3.07,4,2,995.434
1256195,677.070,28.04,3123.816,3124.447,3.03,4,2,995.434
1256220,677.180,28.04,3122.546,3124.141,2.97,4,2,995.434
1256245,677.070,28.04,3123.816,3124.134,2.90,4,2,995.434
1256270,676.910,28.04,3125.661,3124.476,2.82,4,2,995.434
1256295,676.950,28.04,3125.201,3124.682,2.77,4,2,995.434
1256320,677.130,28.04,3123.124,3124.484,2.71,4,2,995.434
1256345,677.160,28.04,3122.778,3124.194,2.64,4,2,995.434
1256370,676.970,28.04,3124.971,3124.379,2.56,4,2,995.434
1256395,676.930,28.04,3125.431,3124.615,2.50,4,2,995.434
1256420,677.000,28.04,3124.625,3124.675,2.46,4,2,995.434
1256445,677.120,28.04,3123.240,3124.498,2.41,4,2,995.434
1256470,677.110,28.04,3123.354,3124.306,2.35,4,2,995.434
1256495,676.840,28.04,3126.469,3124.742,2.30,4,2,995.434
1256520,676.720,28.04,3127.854,3125.335,2.29,4,2,995.434
1256545,676.910,28.04,3125.661,3125.465,2.30,4,2,995.434
1256570,677.120,28.04,3123.240,3125.201,2.29,4,2,995.434
1256595,676.960,28.04,3125.085,3125.247,2.27,4,2,995.434
1256620,676.770,28.04,3127.278,3125.596,2.27,4,2,995.434
1256645,676.820,28.04,3126.702,3125.821,2.30,4,2,995.434
1256670,677.020,28.03,3124.393,3125.718,2.33,4,2,995.434
1256695,677.020,28.04,3124.393,3125.623,2.35,4,2,995.434
1256720,676.750,28.03,3127.508,3125.922,2.38,4,2,995.434
1256745,676.710,28.04,3127.970,3126.241,2.43,4,2,995.434
1256770,676.890,28.04,3125.893,3126.287,2.50,4,2,995.434
1256795,677.010,28.03,3124.509,3126.172,2.56,4,2,995.434
1256820,676.930,28.03,3125.431,3126.166,2.60,4,2,995.434
1256845,676.820,28.04,3126.702,3126.296,2.64,4,2,995.434
1256870,676.780,28.03,3127.162,3126.462,2.71,4,2,995.434
1256895,676.930,28.04,3125.431,3126.434,2.79,4,2,995.434
1256920,677.000,28.03,3124.625,3126.323,2.85,4,2,995.434
1256945,676.810,28.03,3126.815,3126.439,2.89,4,2,995.434
1256970,676.680,28.03,3128.316,3126.691,2.95,4,2,995.434
