# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=996.824
# started=2026-08-15 10:17:13
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
796759,850.990,25.36,1310.168,1310.940,-4.40,3,2,996.824
796784,850.840,25.36,1311.605,1311.112,-2.89,3,2,996.824
796809,850.820,25.36,1311.798,1311.283,-1.67,3,2,996.824
796834,850.850,25.36,1311.510,1311.319,-1.30,3,2,996.824
796859,850.730,25.36,1312.662,1311.654,0.33,3,2,996.824
796884,850.810,25.36,1311.893,1311.720,0.57,3,2,996.824
796909,850.740,25.36,1312.564,1311.928,1.34,3,2,996.824
796934,850.680,25.36,1313.141,1312.222,2.32,3,2,996.824
796959,850.680,25.36,1313.141,1312.461,2.97,3,2,996.824
796984,850.610,25.36,1313.812,1312.790,3.84,3,2,996.824
797009,850.540,25.36,1314.483,1313.307,5.21,3,2,996.824
797034,850.540,25.36,1314.483,1313.843,6.48,3,2,996.824
797059,850.480,25.36,1315.059,1314.583,8.24,3,2,996.824
797084,850.510,25.36,1314.771,1314.778,8.20,3,2,996.824
797109,850.630,25.36,1313.621,1314.340,6.13,3,2,996.824
797134,850.510,25.36,1314.771,1314.609,6.55,3,2,996.824
797159,850.520,25.36,1314.676,1314.740,6.40,3,2,996.824
797184,850.530,25.36,1314.578,1314.801,5.98,3,2,996.824
797209,850.450,25.36,1315.347,1315.059,6.48,3,2,996.824
797234,850.350,25.36,1316.306,1315.587,8.18,3,2,996.824
797259,850.490,25.36,1314.964,1315.545,7.01,3,2,996.824
797284,850.430,25.36,1315.540,1315.671,6.77,3,2,996.824
797309,850.490,25.36,1314.964,1315.613,5.73,3,2,996.824
797334,850.400,25.36,1315.825,1315.775,5.80,3,2,996.824
797359,850.320,25.36,1316.594,1316.076,6.49,3,2,996.824
797384,850.360,25.36,1316.211,1316.232,6.46,3,2,996.824
797409,850.390,25.36,1315.923,1316.291,6.06,3,2,996.824
797434,850.380,25.35,1316.018,1316.355,5.72,3,2,996.824
797459,850.420,25.36,1315.635,1316.323,5.08,3,2,996.824
797484,850.460,25.36,1315.252,1316.219,4.27,3,2,996.824
797509,850.360,25.35,1316.211,1316.304,4.20,3,2,996.824
797534,850.430,25.36,1315.540,1316.252,3.69,3,2,996.824
797559,850.400,25.35,1315.825,1316.255,3.41,3,2,996.824
797584,850.350,25.35,1316.306,1316.335,3.40,3,2,996.824
797609,850.380,25.35,1316.018,1316.354,3.21,3,2,996.824
797634,850.380,25.35,1316.018,1316.368,3.03,3,2,996.824
797659,850.360,25.35,1316.211,1316.408,2.94,3,2,996.824
797684,850.320,25.35,1316.594,1316.498,2.98,3,2,996.824
797709,850.310,25.35,1316.689,1316.589,3.02,3,2,996.824
797734,850.270,25.35,1317.072,1316.723,3.16,3,2,996.824
797759,850.400,25.35,1315.825,1316.669,2.85,3,2,996.824
797784,850.330,25.35,1316.499,1316.708,2.78,3,2,996.824
797809,850.390,25.35,1315.923,1316.668,2.54,3,2,996.824
797834,850.290,25.35,1316.882,1316.750,2.58,3,2,996.824
797859,850.240,25.35,1317.360,1316.881,2.72,3,2,996.824
797884,850.190,25.35,1317.841,1317.055,2.93,3,2,996.824
797909,850.330,25.35,1316.499,1317.055,2.79,3,2,996.824
797934,850.260,25.35,1317.170,1317.131,2.80,3,2,996.824
797959,850.160,25.35,1318.129,1317.305,2.99,3,2,996.824
797984,850.170,25.35,1318.034,1317.449,3.12,3,2,996.824
798009,850.160,25.35,1318.129,1317.591,3.24,3,2,996.824
798034,850.160,25.35,1318.129,1317.719,3.33,3,2,996.824
798059,850.240,25.35,1317.360,1317.758,3.25,3,2,996.824
798084,850.150,25.35,1318.224,1317.879,3.31,3,2,996.824
798109,850.160,25.35,1318.129,1317.979,3.34,3,2,996.824
798134,850.150,25.35,1318.224,1318.076,3.37,3,2,996.824
798159,850.100,25.35,1318.705,1318.214,3.46,3,2,996.824
798184,850.030,25.35,1319.376,1318.399,3.62,3,2,996.824
798209,850.160,25.35,1318.129,1318.457,3.57,3,2,996.824
798234,850.020,25.35,1319.471,1318.632,3.71,3,2,996.824
798259,850.080,25.35,1318.896,1318.739,3.73,3,2,996.824
798284,850.120,25.35,1318.512,1318.804,3.69,3,2,996.824
798309,850.020,25.35,1319.471,1318.946,3.77,3,2,996.824
798334,850.070,25.35,1318.993,1319.037,3.76,3,2,996.824
798359,850.120,25.35,1318.512,1319.077,3.68,3,2,996.824
798384,850.010,25.35,1319.569,1319.203,3.73,3,2,996.824
798409,849.930,25.35,1320.336,1319.384,3.87,3,2,996.824
798434,850.070,25.35,1318.993,1319.441,3.80,3,2,996.824
798459,849.970,25.35,1319.952,1319.570,3.86,3,2,996.824
798484,850.000,25.35,1319.664,1319.666,3.86,3,2,996.824
798509,850.000,25.35,1319.664,1319.754,3.85,3,2,996.824
798534,849.920,25.35,1320.433,1319.900,3.92,3,2,996.824
798559,849.990,25.35,1319.760,1319.978,3.89,3,2,996.824
798584,850.010,25.35,1319.569,1320.034,3.83,3,2,996.824
798609,849.960,25.35,1320.047,1320.123,3.82,3,2,996.824
798634,849.880,25.35,1320.816,1320.265,3.89,3,2,996.824
798659,849.980,25.35,1319.857,1320.323,3.83,3,2,996.824
798684,849.910,25.35,1320.528,1320.429,3.84,3,2,996.824
798709,849.860,25.34,1321.009,1320.562,3.90,3,2,996.824
798734,849.800,25.35,1321.585,1320.731,4.01,3,2,996.824
798759,849.710,25.34,1322.447,1320.990,4.26,3,2,996.824
798784,849.750,25.35,1322.064,1321.245,4.49,3,2,996.824
798809,849.840,25.35,1321.200,1321.326,4.44,3,2,996.824
798834,849.720,25.34,1322.352,1321.709,4.87,3,2,996.824
798859,849.680,25.35,1322.737,1322.227,5.51,3,2,996.824
798884,849.700,25.35,1322.545,1322.459,5.67,3,2,996.824
798909,849.590,25.35,1323.599,1323.228,6.83,3,2,996.824
798934,849.810,25.35,1321.488,1322.499,4.76,3,2,996.824
798959,849.770,25.34,1321.871,1322.356,4.00,3,2,996.824
798984,849.700,25.34,1322.545,1322.483,4.09,3,2,996.824
799009,849.790,25.34,1321.680,1322.348,3.10,3,2,996.824
799034,849.750,25.34,1322.064,1322.336,2.69,3,2,996.824
799059,849.680,25.34,1322.737,1322.482,3.07,3,2,996.824
799084,849.770,25.34,1321.871,1322.400,2.32,3,2,996.824
799109,849.710,25.34,1322.447,1322.456,2.30,3,2,996.824
799134,849.670,25.34,1322.833,1322.584,2.62,3,2,996.824
799159,849.730,25.34,1322.256,1322.564,2.26,3,2,996.824
799184,849.690,25.34,1322.640,1322.625,2.27,3,2,996.824
799209,849.640,25.34,1323.120,1322.771,2.63,3,2,996.824
799234,849.740,25.34,1322.159,1322.702,2.12,3,2,996.824
799259,849.680,25.34,1322.737,1322.752,2.11,3,2,996.824
799284,849.660,25.34,1322.928,1322.827,2.19,3,2,996.824
799309,849.640,25.34,1323.120,1322.925,2.33,3,2,996.824
799334,849.680,25.34,1322.737,1322.940,2.19,3,2,996.824
799359,849.610,25.34,1323.409,1323.066,2.40,3,2,996.824
799384,849.770,25.34,1321.871,1322.920,1.81,3,2,996.824
799409,849.670,25.34,1322.833,1322.944,1.75,3,2,996.824
799434,849.610,25.34,1323.409,1323.051,1.92,3,2,996.824
799459,849.690,25.34,1322.640,1323.031,1.75,3,2,996.824
799484,849.540,25.34,1324.080,1323.221,2.11,3,2,996.824
799509,849.500,25.34,1324.463,1323.440,2.51,3,2,996.824
799534,849.610,25.34,1323.409,1323.491,2.48,3,2,996.824
799559,849.470,25.34,1324.754,1323.711,2.83,3,2,996.824
799584,849.470,25.34,1324.754,1323.907,3.11,3,2,996.824
799609,849.620,25.34,1323.311,1323.900,2.93,3,2,996.824
799634,849.600,25.34,1323.504,1323.916,2.81,3,2,996.824
799659,849.520,25.34,1324.273,1324.020,2.88,3,2,996.824
799684,849.560,25.34,1323.887,1324.068,2.83,3,2,996.824
799709,849.480,25.34,1324.656,1324.198,2.94,3,2,996.824
799734,849.600,25.34,1323.504,1324.186,2.78,3,2,996.824
799759,849.530,25.34,1324.175,1324.248,2.77,3,2,996.824
799784,849.470,25.34,1324.754,1324.364,2.85,3,2,996.824
799809,849.490,25.34,1324.561,1324.448,2.87,3,2,996.824
799834,849.490,25.34,1324.561,1324.524,2.88,3,2,996.824
799859,849.460,25.34,1324.849,1324.621,2.93,3,2,996.824
799884,849.500,25.34,1324.463,1324.671,2.89,3,2,996.824
799909,849.490,25.34,1324.561,1324.725,2.86,3,2,996.824
799934,849.380,25.34,1325.618,1324.875,2.99,3,2,996.824
799959,849.510,25.34,1324.368,1324.896,2.90,3,2,996.824
799984,849.440,25.34,1325.039,1324.975,2.91,3,2,996.824
800009,849.280,25.34,1326.577,1325.187,3.14,3,2,996.824
800034,849.340,25.34,1326.001,1325.331,3.24,3,2,996.824
800059,849.370,25.34,1325.713,1325.441,3.29,3,2,996.824
800084,849.330,25.34,1326.096,1325.574,3.37,3,2,996.824
800109,849.270,25.34,1326.672,1325.789,3.58,3,2,996.824
800134,849.260,25.34,1326.770,1326.071,3.88,3,2,996.824
800159,849.180,25.34,1327.536,1326.714,4.75,3,2,996.824
800184,849.320,25.34,1326.194,1326.531,4.26,3,2,996.824
800209,849.350,25.33,1325.906,1326.336,3.74,3,2,996.824
800234,849.170,25.34,1327.634,1327.007,4.81,3,2,996.824
800259,849.210,25.34,1327.248,1327.188,4.94,3,2,996.824
800284,849.290,25.34,1326.482,1326.972,4.08,3,2,996.824
800309,849.170,25.34,1327.634,1327.299,4.78,3,2,996.824
800334,849.290,25.33,1326.482,1327.116,3.64,3,2,996.824
800359,849.200,25.34,1327.346,1327.247,3.81,3,2,996.824
800384,849.080,25.33,1328.498,1327.707,5.50,3,2,996.824
800409,849.240,25.33,1326.960,1327.591,4.27,3,2,996.824
800434,849.250,25.33,1326.865,1327.475,3.17,3,2,996.824
800459,849.030,25.33,1328.979,1327.916,4.95,3,2,996.824
800484,849.280,25.33,1326.577,1327.682,3.23,3,2,996.824
800509,849.160,25.34,1327.729,1327.754,3.20,3,2,996.824
800534,849.080,25.33,1328.498,1327.985,3.87,3,2,996.824
800559,849.160,25.33,1327.729,1328.005,3.54,3,2,996.824
800584,849.140,25.33,1327.922,1328.057,3.39,3,2,996.824
800609,849.100,25.34,1328.305,1328.175,3.52,3,2,996.824
800634,849.160,25.33,1327.729,1328.156,3.13,3,2,996.824
800659,849.100,25.33,1328.305,1328.249,3.18,3,2,996.824
800684,849.110,25.33,1328.210,1328.306,3.10,3,2,996.824
800709,849.150,25.33,1327.824,1328.283,2.78,3,2,996.824
800734,848.990,25.33,1329.362,1328.527,3.32,3,2,996.824
800759,849.090,25.33,1328.400,1328.574,3.21,3,2,996.824
800784,849.110,25.33,1328.210,1328.583,3.01,3,2,996.824
800809,848.920,25.33,1330.036,1328.874,3.59,3,2,996.824
800834,849.020,25.33,1329.074,1328.980,3.63,3,2,996.824
800860,849.100,25.33,1328.305,1328.960,3.35,3,2,996.824
800884,848.980,25.33,1329.457,1329.101,3.49,3,2,996.824
800909,849.060,25.33,1328.688,1329.119,3.33,3,2,996.824
800934,849.100,25.33,1328.305,1329.082,3.06,3,2,996.824
800959,849.050,25.33,1328.786,1329.110,2.95,3,2,996.824
800984,848.980,25.33,1329.457,1329.218,3.03,3,2,996.824
801009,849.020,25.33,1329.074,1329.266,2.97,3,2,996.824
801034,848.930,25.33,1329.938,1329.415,3.12,3,2,996.824
801059,848.980,25.33,1329.457,1329.487,3.11,3,2,996.824
801084,848.980,25.33,1329.457,1329.553,3.08,3,2,996.824
801109,848.820,25.33,1330.995,1329.783,3.38,3,2,996.824
801134,848.900,25.33,1330.226,1329.906,3.45,3,2,996.824
801159,848.920,25.33,1330.036,1329.998,3.46,3,2,996.824
801184,848.820,25.33,1330.995,1330.181,3.63,3,2,996.824
801209,848.870,25.33,1330.514,1330.295,3.68,3,2,996.824
801234,848.810,25.33,1331.092,1330.460,3.80,3,2,996.824
801259,848.780,25.33,1331.378,1330.638,3.94,3,2,996.824
801284,848.840,25.33,1330.802,1330.742,3.95,3,2,996.824
801309,848.870,25.33,1330.514,1330.809,3.90,3,2,996.824
801334,848.710,25.33,1332.052,1331.034,4.11,3,2,996.824
801359,848.760,25.33,1331.571,1331.196,4.21,3,2,996.824
801384,848.750,25.33,1331.668,1331.366,4.32,3,2,996.824
801409,848.670,25.33,1332.437,1331.731,4.74,3,2,996.824
801434,848.690,25.33,1332.245,1331.996,4.97,3,2,996.824
801459,848.760,25.33,1331.571,1331.920,4.64,3,2,996.824
801484,848.690,25.33,1332.245,1332.111,4.77,3,2,996.824
801509,848.740,25.33,1331.764,1332.095,4.52,3,2,996.824
801534,848.720,25.33,1331.956,1332.147,4.41,3,2,996.824
801559,848.650,25.33,1332.628,1332.335,4.57,3,2,996.824
801584,848.700,25.33,1332.147,1332.392,4.44,3,2,996.824
801609,848.700,25.33,1332.147,1332.440,4.30,3,2,996.824
801634,848.690,25.33,1332.245,1332.498,4.18,3,2,996.824
801659,848.800,25.33,1331.188,1332.383,3.64,3,2,996.824
801684,848.690,25.33,1332.245,1332.438,3.56,3,2,996.824
801709,848.610,25.32,1333.013,1332.600,3.74,3,2,996.824
801734,848.640,25.32,1332.725,1332.697,3.75,3,2,996.824
801759,848.690,25.33,1332.245,1332.714,3.56,3,2,996.824
801784,848.600,25.33,1333.109,1332.846,3.66,3,2,996.824
801809,848.610,25.33,1333.013,1332.947,3.69,3,2,996.824
801834,848.650,25.33,1332.628,1332.984,3.55,3,2,996.824
801859,848.590,25.32,1333.204,1333.092,3.59,3,2,996.824
801884,848.610,25.32,1333.013,1333.160,3.54,3,2,996.824
801909,848.510,25.32,1333.973,1333.337,3.76,3,2,996.824
801934,848.500,25.32,1334.070,1333.512,3.94,3,2,996.824
801959,848.670,25.32,1332.437,1333.467,3.62,3,2,996.824
801984,848.520,25.33,1333.877,1333.596,3.70,3,2,996.824
802009,848.510,25.32,1333.973,1333.722,3.77,3,2,996.824
802034,848.490,25.32,1334.165,1333.856,3.86,3,2,996.824
802059,848.450,25.32,1334.551,1334.020,4.00,3,2,996.824
802084,848.500,25.32,1334.070,1334.115,3.99,3,2,996.824
802109,848.520,25.32,1333.877,1334.177,3.91,3,2,996.824
802134,848.470,25.32,1334.358,1334.285,3.93,3,2,996.824
802159,848.450,25.32,1334.551,1334.401,3.97,3,2,996.824
802184,848.570,25.32,1333.396,1334.384,3.75,3,2,996.824
802209,848.450,25.32,1334.551,1334.486,3.76,3,2,996.824
802234,848.480,25.32,1334.263,1334.547,3.70,3,2,996.824
802259,848.500,25.32,1334.070,1334.583,3.60,3,2,996.824
802284,848.260,25.32,1336.377,1334.841,3.90,3,2,996.824
802309,848.320,25.32,1335.801,1335.023,4.05,3,2,996.824
802334,848.380,25.32,1335.222,1335.134,4.06,3,2,996.824
802359,848.340,25.32,1335.608,1335.270,4.12,3,2,996.824
802384,848.310,25.32,1335.896,1335.424,4.21,3,2,996.824
802409,848.340,25.32,1335.608,1335.536,4.22,3,2,996.824
802434,848.360,25.32,1335.415,1335.620,4.19,3,2,996.824
802459,848.400,25.32,1335.029,1335.661,4.08,3,2,996.824
802484,848.320,25.32,1335.801,1335.768,4.09,3,2,996.824
802509,848.240,25.32,1336.570,1335.932,4.19,3,2,996.824
802534,848.300,25.32,1335.991,1336.032,4.18,3,2,996.824
802559,848.260,25.32,1336.377,1336.157,4.22,3,2,996.824
802584,848.220,25.32,1336.760,1336.305,4.28,3,2,996.824
802609,848.280,25.32,1336.184,1336.394,4.25,3,2,996.824
802634,848.220,25.32,1336.760,1336.521,4.29,3,2,996.824
802659,848.200,25.32,1336.953,1336.658,4.33,3,2,996.824
802684,848.270,25.32,1336.282,1336.726,4.27,3,2,996.824
802709,848.250,25.32,1336.472,1336.801,4.22,3,2,996.824
802734,848.210,25.32,1336.858,1336.905,4.21,3,2,996.824
802759,848.210,25.32,1336.858,1336.997,4.20,3,2,996.824
802784,848.230,25.32,1336.665,1337.066,4.14,3,2,996.824
802809,848.200,25.32,1336.953,1337.153,4.11,3,2,996.824
802834,848.190,25.32,1337.051,1337.239,4.09,3,2,996.824
802859,848.140,25.32,1337.529,1337.355,4.11,3,2,996.824
802884,848.100,25.32,1337.915,1337.494,4.17,3,2,996.824
802909,848.220,25.32,1336.760,1337.533,4.06,3,2,996.824
802934,848.030,25.32,1338.586,1337.709,4.18,3,2,996.824
802959,848.000,25.32,1338.877,1337.896,4.31,3,2,996.824
802984,848.130,25.32,1337.627,1337.974,4.26,3,2,996.824
803009,848.160,25.32,1337.339,1338.025,4.17,3,2,996.824
803034,848.060,25.32,1338.301,1338.140,4.20,3,2,996.824
803059,848.100,25.32,1337.915,1338.221,4.15,3,2,996.824
803084,848.000,25.32,1338.877,1338.368,4.22,3,2,996.824
803109,848.030,25.32,1338.586,1338.483,4.24,3,2,996.824
803134,848.050,25.31,1338.396,1338.574,4.21,3,2,996.824
803159,847.940,25.31,1339.453,1338.740,4.31,3,2,996.824
803184,847.910,25.32,1339.741,1338.914,4.41,3,2,996.824
803209,847.970,25.32,1339.165,1339.036,4.43,3,2,996.824
803234,847.990,25.32,1338.972,1339.133,4.41,3,2,996.824
803259,847.890,25.32,1339.934,1339.296,4.49,3,2,996.824
803284,847.980,25.31,1339.070,1339.382,4.45,3,2,996.824
803309,847.900,25.31,1339.839,1339.519,4.49,3,2,996.824
803334,847.900,25.31,1339.839,1339.647,4.52,3,2,996.824
803359,847.920,25.32,1339.646,1339.750,4.50,3,2,996.824
803384,847.840,25.31,1340.415,1339.905,4.57,3,2,996.824
803409,847.890,25.31,1339.934,1340.016,4.56,3,2,996.824
803434,847.940,25.31,1339.453,1340.077,4.48,3,2,996.824
803459,847.880,25.31,1340.029,1340.177,4.46,3,2,996.824
803484,847.980,25.31,1339.070,1340.195,4.31,3,2,996.824
803509,847.970,25.31,1339.165,1340.216,4.18,3,2,996.824
803534,847.940,25.31,1339.453,1340.254,4.07,3,2,996.824
803559,847.900,25.31,1339.839,1340.316,4.01,3,2,996.824
803584,847.990,25.31,1338.972,1340.306,3.84,3,2,996.824
803609,847.800,25.31,1340.800,1340.435,3.88,3,2,996.824
803634,847.920,25.31,1339.646,1340.464,3.78,3,2,996.824
803659,847.900,25.31,1339.839,1340.491,3.67,3,2,996.824
803684,847.820,25.31,1340.607,1340.584,3.67,3,2,996.824
803709,847.810,25.31,1340.703,1340.678,3.68,3,2,996.824
803734,847.810,25.31,1340.703,1340.765,3.67,3,2,996.824
803759,847.730,25.31,1341.471,1340.914,3.76,3,2,996.824
803784,847.810,25.31,1340.703,1340.981,3.72,3,2,996.824
803809,847.840,25.31,1340.415,1341.013,3.62,3,2,996.824
803834,847.730,25.31,1341.471,1341.136,3.67,3,2,996.824
803859,847.690,25.31,1341.857,1341.283,3.76,3,2,996.824
803884,847.700,25.31,1341.762,1341.413,3.82,3,2,996.824
803909,847.640,25.31,1342.338,1341.578,3.93,3,2,996.824
803934,847.740,25.31,1341.376,1341.653,3.89,3,2,996.824
803959,847.710,25.31,1341.664,1341.742,3.88,3,2,996.824
803984,847.650,25.31,1342.243,1341.873,3.93,3,2,996.824
804009,847.680,25.31,1341.952,1341.970,3.93,3,2,996.824
804034,847.750,25.31,1341.281,1342.002,3.83,3,2,996.824
804059,847.690,25.31,1341.857,1342.079,3.79,3,2,996.824
804084,847.720,25.31,1341.569,1342.124,3.71,3,2,996.824
804109,847.690,25.31,1341.857,1342.187,3.67,3,2,996.824
804134,847.740,25.31,1341.376,1342.206,3.55,3,2,996.824
804159,847.710,25.31,1341.664,1342.242,3.47,3,2,996.824
804184,847.690,25.31,1341.857,1342.291,3.41,3,2,996.824
804209,847.640,25.31,1342.338,1342.371,3.40,3,2,996.824
804234,847.670,25.31,1342.050,1342.421,3.34,3,2,996.824
804259,847.750,25.31,1341.281,1342.337,3.08,3,2,996.824
804284,847.540,25.31,1343.300,1342.529,3.26,3,2,996.824
804309,847.570,25.31,1343.012,1342.662,3.34,3,2,996.824
804334,847.500,25.31,1343.686,1342.856,3.52,3,2,996.824
804359,847.490,25.31,1343.781,1343.037,3.67,3,2,996.824
804384,847.530,25.31,1343.395,1343.159,3.72,3,2,996.824
804409,847.500,25.31,1343.686,1343.298,3.79,3,2,996.824
804434,847.400,25.31,1344.647,1343.521,4.00,3,2,996.824
804459,847.570,25.31,1343.012,1343.562,3.90,3,2,996.824
804484,847.530,25.31,1343.395,1343.631,3.86,3,2,996.824
804509,847.430,25.31,1344.359,1343.788,3.96,3,2,996.824
804534,847.550,25.31,1343.205,1343.825,3.85,3,2,996.824
804559,847.550,25.31,1343.205,1343.853,3.74,3,2,996.824
804584,847.530,25.30,1343.395,1343.896,3.66,3,2,996.824
804609,847.470,25.30,1343.974,1343.987,3.66,3,2,996.824
804634,847.470,25.30,1343.974,1344.068,3.64,3,2,996.824
804659,847.370,25.30,1344.936,1344.230,3.76,3,2,996.824
804684,847.500,25.30,1343.686,1344.267,3.66,3,2,996.824
804709,847.480,25.30,1343.879,1344.315,3.60,3,2,996.824
804734,847.440,25.30,1344.262,1344.395,3.58,3,2,996.824
804759,847.390,25.30,1344.743,1344.505,3.61,3,2,996.824
804784,847.370,25.30,1344.936,1344.624,3.66,3,2,996.824
804809,847.380,25.31,1344.838,1344.726,3.68,3,2,996.824
804834,847.450,25.30,1344.167,1344.763,3.59,3,2,996.824
804859,847.310,25.30,1345.512,1344.909,3.68,3,2,996.824
804884,847.260,25.31,1345.995,1345.081,3.81,3,2,996.824
804909,847.400,25.30,1344.647,1345.136,3.74,3,2,996.824
804934,847.410,25.30,1344.550,1345.173,3.65,3,2,996.824
804959,847.350,25.30,1345.128,1345.252,3.63,3,2,996.824
804984,847.350,25.30,1345.128,1345.325,3.60,3,2,996.824
805009,847.220,25.30,1346.378,1345.493,3.73,3,2,996.824
805034,847.310,25.30,1345.512,1345.580,3.72,3,2,996.824
805059,847.350,25.30,1345.128,1345.630,3.65,3,2,996.824
805084,847.230,25.30,1346.283,1345.766,3.72,3,2,996.824
805109,847.250,25.30,1346.090,1345.877,3.75,3,2,996.824
805134,847.280,25.30,1345.802,1345.958,3.73,3,2,996.824
805159,847.220,25.30,1346.378,1346.076,3.77,3,2,996.824
805184,847.230,25.30,1346.283,1346.179,3.78,3,2,996.824
805209,847.270,25.30,1345.897,1346.245,3.74,3,2,996.824
805234,847.160,25.30,1346.957,1346.386,3.81,3,2,996.824
805259,847.160,25.30,1346.957,1346.520,3.87,3,2,996.824
805284,847.190,25.30,1346.666,1346.621,3.88,3,2,996.824
805309,847.160,25.30,1346.957,1346.736,3.91,3,2,996.824
805334,847.110,25.30,1347.438,1346.881,3.98,3,2,996.824
805359,847.200,25.30,1346.571,1346.947,3.93,3,2,996.824
805384,847.080,25.30,1347.726,1347.099,4.02,3,2,996.824
805409,847.080,25.30,1347.726,1347.241,4.08,3,2,996.824
805434,847.120,25.30,1347.343,1347.342,4.08,3,2,996.824
805459,847.030,25.30,1348.207,1347.505,4.18,3,2,996.824
805484,847.050,25.30,1348.014,1347.641,4.22,3,2,996.824
805509,847.080,25.30,1347.726,1347.744,4.22,3,2,996.824
805534,847.020,25.30,1348.304,1347.884,4.28,3,2,996.824
805559,847.050,25.30,1348.014,1347.994,4.28,3,2,996.824
805584,847.050,25.30,1348.014,1348.094,4.27,3,2,996.824
805609,846.970,25.30,1348.785,1348.247,4.34,3,2,996.824
805634,847.000,25.30,1348.495,1348.365,4.36,3,2,996.824
805659,847.060,25.30,1347.919,1348.430,4.29,3,2,996.824
805684,846.840,25.30,1350.035,1348.658,4.48,3,2,996.824
805709,847.030,25.30,1348.207,1348.726,4.41,3,2,996.824
805734,847.010,25.30,1348.400,1348.800,4.35,3,2,996.824
805759,846.900,25.29,1349.459,1348.955,4.42,3,2,996.824
805784,846.880,25.30,1349.652,1349.112,4.50,3,2,996.824
805809,846.890,25.30,1349.554,1349.250,4.54,3,2,996.824
805834,846.900,25.30,1349.459,1349.372,4.55,3,2,996.824
805859,846.950,25.30,1348.976,1349.444,4.49,3,2,996.824
805884,846.910,25.29,1349.361,1349.541,4.46,3,2,996.824
805909,846.820,25.30,1350.228,1349.697,4.53,3,2,996.824
805934,846.900,25.30,1349.459,1349.783,4.49,3,2,996.824
805959,846.900,25.29,1349.459,1349.863,4.44,3,2,996.824
805984,846.770,25.29,1350.709,1350.031,4.53,3,2,996.824
806009,846.870,25.29,1349.747,1350.113,4.48,3,2,996.824
806034,846.800,25.29,1350.421,1350.240,4.50,3,2,996.824
806059,846.760,25.29,1350.807,1350.386,4.56,3,2,996.824
806084,846.860,25.29,1349.842,1350.452,4.48,3,2,996.824
806109,846.830,25.29,1350.133,1350.531,4.43,3,2,996.824
806134,846.800,25.29,1350.421,1350.624,4.40,3,2,996.824
806159,846.870,25.30,1349.747,1350.656,4.28,3,2,996.824
806184,846.820,25.29,1350.228,1350.724,4.21,3,2,996.824
806209,846.750,25.29,1350.902,1350.833,4.22,3,2,996.824
806234,846.820,25.29,1350.228,1350.884,4.14,3,2,996.824
806259,846.760,25.29,1350.807,1350.973,4.11,3,2,996.824
806284,846.690,25.29,1351.481,1351.110,4.16,3,2,996.824
806309,846.820,25.29,1350.228,1351.138,4.04,3,2,996.824
806334,846.710,25.29,1351.288,1351.242,4.05,3,2,996.824
806359,846.720,25.29,1351.193,1351.331,4.03,3,2,996.824
806384,846.810,25.29,1350.323,1351.347,3.90,3,2,996.824
806409,846.780,25.29,1350.614,1351.381,3.80,3,2,996.824
806434,846.620,25.29,1352.154,1351.527,3.88,3,2,996.824
806459,846.660,25.29,1351.769,1351.637,3.90,3,2,996.824
806484,846.610,25.29,1352.250,1351.774,3.96,3,2,996.824
806509,846.680,25.29,1351.576,1351.850,3.92,3,2,996.824
806534,846.700,25.29,1351.383,1351.904,3.85,3,2,996.824
806559,846.590,25.29,1352.442,1352.033,3.91,3,2,996.824
806584,846.620,25.29,1352.154,1352.134,3.91,3,2,996.824
806609,846.750,25.29,1350.902,1352.130,3.75,3,2,996.824
806634,846.630,25.29,1352.057,1352.210,3.73,3,2,996.824
806659,846.660,25.29,1351.769,1352.265,3.67,3,2,996.824
806684,846.680,25.29,1351.576,1352.293,3.57,3,2,996.824
806709,846.520,25.29,1353.116,1352.441,3.66,3,2,996.824
806734,846.550,25.29,1352.828,1352.556,3.70,3,2,996.824
806759,846.600,25.29,1352.347,1352.623,3.66,3,2,996.824
806784,846.490,25.29,1353.407,1352.769,3.75,3,2,996.824
806809,846.480,25.29,1353.502,1352.915,3.83,3,2,996.824
806834,846.690,25.29,1351.481,1352.888,3.64,3,2,996.824
806859,846.490,25.29,1353.407,1353.014,3.69,3,2,996.824
806884,846.480,25.29,1353.502,1353.138,3.74,3,2,996.824
806909,846.470,25.29,1353.600,1353.261,3.78,3,2,996.824
806934,846.400,25.29,1354.271,1353.427,3.90,3,2,996.824
806959,846.440,25.29,1353.888,1353.551,3.94,3,2,996.824
806984,846.520,25.29,1353.116,1353.609,3.88,3,2,996.824
807009,846.460,25.29,1353.695,1353.705,3.87,3,2,996.824
807034,846.390,25.29,1354.369,1353.846,3.94,3,2,996.824
807059,846.490,25.29,1353.407,1353.902,3.88,3,2,996.824
807084,846.380,25.29,1354.464,1354.035,3.94,3,2,996.824
807109,846.430,25.29,1353.983,1354.121,3.92,3,2,996.824
807134,846.470,25.29,1353.600,1354.172,3.84,3,2,996.824
