# altimeter jump log
# mode=FLIGHT sample_hz=40 osr=12 math_mode=1
# filter sigma_accel=3.000 sigma_meas=0.600 gate=2.00 inflate=500
# zones bounds=-1000000000.00,800.00,1200.00,1500.00,4500.00 hyst_urgent=0.00 hyst_relax=8.00 dwell_urgent=50 dwell_relax=400
# qnh=1013.25 ground_p=995.980
# started=2026-08-15 13:09:21
# version=0.10.0 build=Aug 14 2026 22:10:41
t_ms,p_hpa,temp_c,alt_raw_m,alt_filt_m,vs_mps,zone,phase,ground_p
1980930,682.960,29.13,3060.705,3062.087,3.91,4,2,995.980
1980955,682.700,29.13,3063.683,3062.306,3.94,4,2,995.980
1980980,682.620,29.13,3064.599,3062.584,3.96,4,2,995.980
1981005,682.740,29.13,3063.225,3062.734,3.96,4,2,995.980
1981030,682.930,29.13,3061.048,3062.700,3.95,4,2,995.980
1981055,682.880,29.13,3061.619,3062.710,3.94,4,2,995.980
1981080,682.640,29.13,3064.369,3062.934,3.95,4,2,995.980
1981105,682.700,29.12,3063.683,3063.093,3.94,4,2,995.980
1981130,682.860,29.12,3061.849,3063.093,3.92,4,2,995.980
1981155,682.950,29.13,3060.818,3063.006,3.90,4,2,995.980
1981180,682.800,29.13,3062.536,3063.059,3.88,4,2,995.980
1981205,682.640,29.13,3064.369,3063.248,3.86,4,2,995.980
1981230,682.770,29.13,3062.879,3063.309,3.83,4,2,995.980
1981255,682.870,29.13,3061.735,3063.275,3.79,4,2,995.980
1981280,682.740,29.13,3063.225,3063.355,3.77,4,2,995.980
1981305,682.630,29.13,3064.483,3063.526,3.76,4,2,995.980
1981330,682.700,29.13,3063.683,3063.625,3.74,4,2,995.980
1981355,682.910,29.13,3061.275,3063.527,3.71,4,2,995.980
1981380,682.920,29.12,3061.162,3063.175,3.66,4,2,995.980
1981405,682.660,29.13,3064.142,3063.463,3.64,4,2,995.980
1981430,682.650,29.13,3064.256,3063.697,3.63,4,2,995.980
1981455,682.800,29.13,3062.536,3063.423,3.58,4,2,995.980
1981480,682.790,29.13,3062.652,3063.157,3.52,4,2,995.980
1981505,682.660,29.13,3064.142,3063.549,3.51,4,2,995.980
1981530,682.540,29.13,3065.516,3064.158,3.54,4,2,995.980
1981555,682.660,29.12,3064.142,3064.227,3.55,4,2,995.980
1981580,682.790,29.13,3062.652,3063.972,3.53,4,2,995.980
1981605,682.710,29.12,3063.569,3063.946,3.52,4,2,995.980
1981630,682.600,29.13,3064.829,3064.171,3.52,4,2,995.980
1981655,682.520,29.13,3065.746,3064.518,3.51,4,2,995.980
1981680,682.730,29.13,3063.339,3064.398,3.49,4,2,995.980
1981705,682.790,29.12,3062.652,3064.120,3.43,4,2,995.980
1981730,682.660,29.12,3064.142,3064.171,3.39,4,2,995.980
1981755,682.540,29.12,3065.516,3064.478,3.35,4,2,995.980
1981780,682.590,29.12,3064.943,3064.623,3.31,4,2,995.980
1981805,682.690,29.13,3063.796,3064.545,3.26,4,2,995.980
1981830,682.640,29.13,3064.369,3064.574,3.22,4,2,995.980
1981855,682.470,29.12,3066.320,3064.907,3.21,4,2,995.980
1981880,682.500,29.13,3065.976,3065.142,3.20,4,2,995.980
1981905,682.650,29.13,3064.256,3065.089,3.17,4,2,995.980
1981930,682.700,29.13,3063.683,3064.957,3.14,4,2,995.980
1981955,682.550,29.13,3065.403,3065.080,3.11,4,2,995.980
1981980,682.420,29.12,3066.893,3065.396,3.11,4,2,995.980
1982005,682.560,29.12,3065.286,3065.458,3.09,4,2,995.980
1982030,682.670,29.12,3064.026,3065.343,3.05,4,2,995.980
1982055,682.450,29.12,3066.547,3065.565,3.03,4,2,995.980
1982080,682.360,29.12,3067.580,3065.894,3.04,4,2,995.980
1982105,682.470,29.13,3066.320,3066.032,3.04,4,2,995.980
1982130,682.600,29.13,3064.829,3065.973,3.03,4,2,995.980
1982155,682.500,29.12,3065.976,3066.053,3.02,4,2,995.980
1982180,682.420,29.12,3066.893,3066.234,3.04,4,2,995.980
1982205,682.470,29.12,3066.320,3066.329,3.05,4,2,995.980
1982230,682.580,29.12,3065.059,3066.269,3.04,4,2,995.980
1982255,682.550,29.12,3065.403,3066.249,3.02,4,2,995.980
1982280,682.430,29.12,3066.777,3066.380,3.02,4,2,995.980
1982305,682.400,29.12,3067.120,3066.535,3.03,4,2,995.980
1982330,682.540,29.12,3065.516,3066.506,3.02,4,2,995.980
1982355,682.580,29.12,3065.059,3066.429,2.99,4,2,995.980
1982380,682.450,29.12,3066.547,3066.509,2.97,4,2,995.980
1982405,682.270,29.12,3068.610,3066.788,2.97,4,2,995.980
1982430,682.330,29.12,3067.923,3066.977,2.99,4,2,995.980
1982455,682.430,29.12,3066.777,3067.038,3.00,4,2,995.980
1982480,682.400,29.12,3067.120,3067.125,3.01,4,2,995.980
1982505,682.320,29.12,3068.040,3067.292,3.05,4,2,995.980
1982530,682.220,29.12,3069.187,3067.552,3.10,4,2,995.980
1982555,682.420,29.12,3066.893,3067.580,3.14,4,2,995.980
1982580,682.420,29.12,3066.893,3067.603,3.17,4,2,995.980
1982605,682.260,29.12,3068.727,3067.789,3.22,4,2,995.980
1982630,682.140,29.12,3070.101,3068.107,3.29,4,2,995.980
1982655,682.280,29.12,3068.497,3068.245,3.36,4,2,995.980
1982680,682.390,29.12,3067.236,3068.228,3.40,4,2,995.980
1982705,682.360,29.12,3067.580,3068.250,3.45,4,2,995.980
1982730,682.080,29.12,3070.790,3068.661,3.52,4,2,995.980
1982755,682.270,29.12,3068.610,3068.749,3.59,4,2,995.980
1982780,682.440,29.12,3066.663,3068.598,3.63,4,2,995.980
1982805,682.380,29.12,3067.350,3068.542,3.67,4,2,995.980
1982830,682.220,29.12,3069.187,3068.694,3.71,4,2,995.980
1982855,682.100,29.12,3070.561,3068.982,3.77,4,2,995.980
1982880,682.160,29.12,3069.874,3069.167,3.83,4,2,995.980
1982905,682.200,29.12,3069.414,3069.288,3.85,4,2,995.980
1982930,682.280,29.12,3068.497,3069.305,3.89,4,2,995.980
1982955,682.090,29.12,3070.677,3069.531,3.94,4,2,995.980
1982980,682.100,29.12,3070.561,3069.733,3.97,4,2,995.980
1983005,682.230,29.12,3069.070,3069.768,3.98,4,2,995.980
1983030,682.190,29.12,3069.530,3069.844,4.00,4,2,995.980
1983055,682.160,29.12,3069.874,3069.948,4.05,4,2,995.980
1983080,682.040,29.12,3071.250,3070.164,4.11,4,2,995.980
1983105,682.100,29.12,3070.561,3070.302,4.15,4,2,995.980
1983130,682.170,29.12,3069.757,3070.354,4.18,4,2,995.980
1983155,682.140,29.12,3070.101,3070.435,4.21,4,2,995.980
1983180,682.010,29.12,3071.594,3070.635,4.27,4,2,995.980
1983205,682.020,29.12,3071.477,3070.812,4.32,4,2,995.980
1983230,682.180,29.12,3069.644,3070.817,4.33,4,2,995.980
1983255,682.200,29.12,3069.414,3070.799,4.34,4,2,995.980
1983280,682.040,29.12,3071.250,3070.934,4.35,4,2,995.980
1983305,681.930,29.12,3072.510,3071.164,4.38,4,2,995.980
1983330,682.060,29.12,3071.020,3071.255,4.40,4,2,995.980
1983355,682.150,29.12,3069.987,3071.252,4.40,4,2,995.980
1983380,682.150,29.12,3069.987,3071.245,4.41,4,2,995.980
1983405,682.000,29.12,3071.707,3071.377,4.43,4,2,995.980
1983430,681.950,29.12,3072.281,3071.545,4.45,4,2,995.980
1983455,682.120,29.12,3070.333,3071.547,4.44,4,2,995.980
1983480,682.090,29.12,3070.677,3071.569,4.43,4,2,995.980
1983505,682.030,29.12,3071.364,3071.644,4.43,4,2,995.980
1983530,682.010,29.12,3071.594,3071.729,4.42,4,2,995.980
1983555,682.050,29.12,3071.134,3071.771,4.40,4,2,995.980
1983580,682.130,29.12,3070.217,3071.705,4.37,4,2,995.980
1983605,682.050,29.12,3071.134,3071.702,4.36,4,2,995.980
1983630,681.870,29.12,3073.200,3071.970,4.35,4,2,995.980
1983655,681.890,29.12,3072.970,3072.174,4.35,4,2,995.980
1983680,682.040,29.12,3071.250,3072.153,4.33,4,2,995.980
1983705,681.900,29.12,3072.854,3072.314,4.32,4,2,995.980
1983730,681.760,29.12,3074.460,3072.633,4.33,4,2,995.980
1983755,681.880,29.12,3073.084,3072.773,4.33,4,2,995.980
1983780,681.910,29.12,3072.740,3072.863,4.32,4,2,995.980
1983805,681.970,29.12,3072.053,3072.876,4.30,4,2,995.980
1983830,681.860,29.12,3073.314,3073.010,4.29,4,2,995.980
1983855,681.740,29.12,3074.690,3073.263,4.28,4,2,995.980
1983880,681.860,29.12,3073.314,3073.366,4.26,4,2,995.980
1983905,681.990,29.12,3071.823,3073.321,4.22,4,2,995.980
1983930,681.850,29.12,3073.430,3073.424,4.20,4,2,995.980
1983955,681.680,29.12,3075.380,3073.694,4.19,4,2,995.980
1983980,681.760,29.12,3074.460,3073.863,4.18,4,2,995.980
1984005,681.930,29.12,3072.510,3073.843,4.16,4,2,995.980
1984030,681.850,29.12,3073.430,3073.904,4.14,4,2,995.980
1984055,681.650,29.12,3075.724,3074.156,4.15,4,2,995.980
1984080,681.620,29.12,3076.067,3074.422,4.15,4,2,995.980
1984105,681.850,29.12,3073.430,3074.445,4.15,4,2,995.980
1984130,681.840,29.12,3073.544,3074.472,4.14,4,2,995.980
1984155,681.820,29.12,3073.773,3074.512,4.14,4,2,995.980
1984180,681.570,29.12,3076.640,3074.785,4.16,4,2,995.980
1984205,681.700,29.12,3075.150,3074.921,4.17,4,2,995.980
1984230,681.890,29.12,3072.970,3074.865,4.16,4,2,995.980
1984255,681.780,29.12,3074.231,3074.910,4.17,4,2,995.980
1984280,681.570,29.12,3076.640,3075.149,4.19,4,2,995.980
1984305,681.510,29.12,3077.330,3075.427,4.20,4,2,995.980
1984330,681.670,29.12,3075.494,3075.540,4.20,4,2,995.980
1984355,681.850,29.12,3073.430,3075.476,4.19,4,2,995.980
1984380,681.700,29.12,3075.150,3075.551,4.19,4,2,995.980
1984405,681.520,29.12,3077.214,3075.782,4.20,4,2,995.980
1984430,681.730,29.12,3074.804,3075.808,4.21,4,2,995.980
1984455,681.810,29.12,3073.887,3075.755,4.20,4,2,995.980
1984480,681.740,29.12,3074.690,3075.766,4.20,4,2,995.980
1984505,681.670,29.12,3075.494,3075.838,4.20,4,2,995.980
1984530,681.640,29.12,3075.837,3075.928,4.19,4,2,995.980
1984555,681.810,29.12,3073.887,3075.758,4.17,4,2,995.980
1984580,681.790,29.12,3074.117,3075.369,4.11,4,2,995.980
1984605,681.560,29.12,3076.757,3075.856,4.09,4,2,995.980
1984630,681.550,29.12,3076.870,3076.180,4.09,4,2,995.980
1984655,681.750,29.12,3074.577,3075.708,4.04,4,2,995.980
1984680,681.770,29.12,3074.347,3075.069,3.95,4,2,995.980
1984705,681.710,29.12,3075.034,3075.066,3.87,4,2,995.980
1984730,681.490,29.12,3077.560,3076.063,3.85,4,2,995.980
1984755,681.600,29.12,3076.297,3076.198,3.82,4,2,995.980
1984780,681.800,29.12,3074.003,3075.399,3.74,4,2,995.980
1984805,681.690,29.12,3075.264,3075.352,3.65,4,2,995.980
1984830,681.510,29.12,3077.330,3076.063,3.61,4,2,995.980
1984855,681.540,29.12,3076.987,3076.411,3.59,4,2,995.980
1984880,681.570,29.12,3076.640,3076.562,3.56,4,2,995.980
1984905,681.680,29.12,3075.380,3076.339,3.52,4,2,995.980
1984930,681.690,29.12,3075.264,3076.115,3.45,4,2,995.980
1984955,681.490,29.12,3077.560,3076.515,3.41,4,2,995.980
1984980,681.540,29.11,3076.987,3076.696,3.37,4,2,995.980
1985005,681.750,29.12,3074.577,3076.250,3.30,4,2,995.980
1985030,681.680,29.12,3075.380,3076.007,3.20,4,2,995.980
1985055,681.470,29.11,3077.790,3076.505,3.13,4,2,995.980
1985080,681.380,29.12,3078.820,3077.134,3.10,4,2,995.980
1985105,681.550,29.12,3076.870,3077.158,3.05,4,2,995.980
1985130,681.690,29.12,3075.264,3076.821,2.97,4,2,995.980
1985155,681.510,29.12,3077.330,3076.979,2.90,4,2,995.980
1985180,681.380,29.12,3078.820,3077.406,2.87,4,2,995.980
1985205,681.490,29.12,3077.560,3077.518,2.82,4,2,995.980
1985230,681.640,29.11,3075.837,3077.296,2.77,4,2,995.980
1985255,681.580,29.12,3076.527,3077.225,2.72,4,2,995.980
1985281,681.410,29.11,3078.477,3077.494,2.65,4,2,995.980
1985305,681.360,29.12,3079.053,3077.813,2.67,4,2,995.980
1985330,681.490,29.12,3077.560,3077.856,2.64,4,2,995.980
1985355,681.590,29.12,3076.411,3077.718,2.61,4,2,995.980
1985380,681.490,29.12,3077.560,3077.760,2.58,4,2,995.980
1985405,681.350,29.12,3079.167,3078.029,2.57,4,2,995.980
1985430,681.460,29.12,3077.904,3078.088,2.55,4,2,995.980
1985455,681.590,29.12,3076.411,3077.936,2.52,4,2,995.980
1985480,681.540,29.12,3076.987,3077.875,2.49,4,2,995.980
1985505,681.490,29.12,3077.560,3077.891,2.46,4,2,995.980
1985530,681.480,29.11,3077.674,3077.919,2.43,4,2,995.980
1985555,681.550,29.12,3076.870,3077.805,2.38,4,2,995.980
1985580,681.590,29.11,3076.411,3077.454,2.32,4,2,995.980
1985605,681.440,29.11,3078.133,3077.695,2.29,4,2,995.980
1985630,681.230,29.11,3080.543,3078.473,2.30,4,2,995.980
1985655,681.300,29.12,3079.740,3078.818,2.32,4,2,995.980
1985680,681.460,29.11,3077.904,3078.710,2.33,4,2,995.980
1985705,681.470,29.12,3077.790,3078.611,2.35,4,2,995.980
1985730,681.380,29.11,3078.820,3078.707,2.37,4,2,995.980
1985755,681.290,29.12,3079.856,3078.947,2.40,4,2,995.980
1985780,681.400,29.12,3078.593,3078.966,2.42,4,2,995.980
1985805,681.470,29.11,3077.790,3078.871,2.44,4,2,995.980
1985830,681.370,29.11,3078.937,3078.940,2.47,4,2,995.980
1985855,681.230,29.12,3080.543,3079.207,2.53,4,2,995.980
1985880,681.240,29.11,3080.429,3079.430,2.58,4,2,995.980
1985905,681.340,29.11,3079.280,3079.488,2.64,4,2,995.980
1985930,681.430,29.11,3078.250,3079.418,2.70,4,2,995.980
1985955,681.350,29.11,3079.167,3079.458,2.75,4,2,995.980
1985980,681.280,29.11,3079.970,3079.584,2.80,4,2,995.980
1986005,681.320,29.11,3079.510,3079.645,2.85,4,2,995.980
1986030,681.440,29.11,3078.133,3079.550,2.89,4,2,995.980
1986055,681.390,29.11,3078.707,3079.522,2.92,4,2,995.980
1986080,681.210,29.11,3080.773,3079.711,2.95,4,2,995.980
1986105,681.220,29.11,3080.659,3079.872,2.95,4,2,995.980
1986130,681.340,29.11,3079.280,3079.879,2.98,4,2,995.980
1986155,681.390,29.11,3078.707,3079.826,3.02,4,2,995.980
1986180,681.210,29.11,3080.773,3079.979,3.02,4,2,995.980
1986205,681.110,29.11,3081.922,3080.234,3.00,4,2,995.980
1986230,681.130,29.11,3081.693,3080.446,2.97,4,2,995.980
1986255,681.340,29.11,3079.280,3080.411,3.00,4,2,995.980
1986280,681.280,29.11,3079.970,3080.440,3.03,4,2,995.980
1986305,681.050,29.11,3082.612,3080.712,3.01,4,2,995.980
1986330,681.080,29.11,3082.266,3080.933,3.00,4,2,995.980
1986355,681.240,29.12,3080.429,3080.970,3.02,4,2,995.980
1986380,681.310,29.11,3079.626,3080.929,3.05,4,2,995.980
1986405,681.180,29.11,3081.119,3081.023,3.08,4,2,995.980
1986430,681.100,29.11,3082.036,3081.190,3.11,4,2,995.980
1986455,681.260,29.11,3080.200,3081.183,3.11,4,2,995.980
1986480,681.310,29.11,3079.626,3081.122,3.12,4,2,995.980
1986505,681.230,29.11,3080.543,3081.142,3.13,4,2,995.980
1986530,681.080,29.11,3082.266,3081.307,3.11,4,2,995.980
1986555,681.070,29.11,3082.382,3081.471,3.08,4,2,995.980
1986580,681.320,29.11,3079.510,3081.379,3.07,4,2,995.980
1986605,681.240,29.11,3080.429,3081.369,3.08,4,2,995.980
1986630,681.150,29.11,3081.463,3081.443,3.09,4,2,995.980
1986655,681.190,29.11,3081.003,3081.473,3.08,4,2,995.980
1986680,681.190,29.11,3081.003,3081.496,3.06,4,2,995.980
1986705,681.170,29.11,3081.233,3081.538,3.07,4,2,995.980
1986730,681.160,29.11,3081.346,3081.584,3.07,4,2,995.980
1986755,681.030,29.11,3082.839,3081.747,3.07,4,2,995.980
1986780,681.090,29.11,3082.152,3081.844,3.05,4,2,995.980
1986805,681.220,29.11,3080.659,3081.814,3.05,4,2,995.980
1986830,681.250,29.11,3080.316,3081.734,3.05,4,2,995.980
1986855,681.210,29.11,3080.773,3081.643,3.03,4,2,995.980
1986880,681.110,29.11,3081.922,3081.740,3.01,4,2,995.980
1986905,681.090,29.11,3082.152,3081.860,2.99,4,2,995.980
1986930,681.200,29.11,3080.889,3081.684,2.97,4,2,995.980
1986955,681.170,29.11,3081.233,3081.584,2.93,4,2,995.980
1986980,681.030,29.11,3082.839,3081.925,2.90,4,2,995.980
1987005,681.060,29.11,3082.496,3082.091,2.87,4,2,995.980
1987030,681.100,29.11,3082.036,3082.131,2.84,4,2,995.980
1987055,681.170,29.11,3081.233,3082.028,2.79,4,2,995.980
1987080,680.990,29.11,3083.299,3082.272,2.73,4,2,995.980
1987105,680.930,29.11,3083.989,3082.576,2.67,4,2,995.980
1987130,681.080,29.11,3082.266,3082.596,2.61,4,2,995.980
1987155,681.170,29.11,3081.233,3082.475,2.59,4,2,995.980
1987180,681.030,29.11,3082.839,3082.575,2.58,4,2,995.980
1987205,680.820,29.11,3085.252,3082.962,2.59,4,2,995.980
1987230,680.770,29.11,3085.825,3083.378,2.60,4,2,995.980
1987255,680.980,29.11,3083.415,3083.471,2.62,4,2,995.980
1987280,680.980,29.11,3083.415,3083.549,2.65,4,2,995.980
1987305,680.840,29.11,3085.022,3083.833,2.69,4,2,995.980
1987330,680.790,29.11,3085.598,3084.354,2.74,4,2,995.980
1987355,680.880,29.11,3084.562,3084.510,2.80,4,2,995.980
1987380,681.040,29.11,3082.726,3084.089,2.84,4,2,995.980
1987405,680.970,29.11,3083.529,3084.028,2.88,4,2,995.980
1987430,680.770,29.11,3085.825,3084.515,2.94,4,2,995.980
1987455,680.890,29.11,3084.448,3084.591,2.99,4,2,995.980
1987480,680.990,29.11,3083.299,3084.438,3.02,4,2,995.980
1987505,680.920,29.11,3084.105,3084.458,3.06,4,2,995.980
1987530,680.820,29.11,3085.252,3084.664,3.10,4,2,995.980
1987555,680.720,29.11,3086.401,3085.021,3.14,4,2,995.980
1987580,680.820,29.11,3085.252,3085.149,3.18,4,2,995.980
1987605,680.960,29.11,3083.645,3085.031,3.21,4,2,995.980
1987630,680.890,29.11,3084.448,3085.036,3.25,4,2,995.980
1987655,680.740,29.11,3086.171,3085.270,3.28,4,2,995.980
1987680,680.830,29.11,3085.138,3085.342,3.31,4,2,995.980
1987705,681.020,29.11,3082.956,3085.119,3.32,4,2,995.980
1987730,680.990,29.11,3083.299,3084.957,3.33,4,2,995.980
1987755,680.830,29.11,3085.138,3085.038,3.34,4,2,995.980
1987780,680.810,29.11,3085.368,3085.139,3.35,4,2,995.980
1987805,680.950,29.11,3083.759,3085.033,3.35,4,2,995.980
1987830,681.030,29.11,3082.839,3084.605,3.32,4,2,995.980
1987855,680.880,29.11,3084.562,3084.614,3.31,4,2,995.980
1987880,680.670,29.11,3086.975,3085.252,3.32,4,2,995.980
1987905,680.730,29.11,3086.285,3085.533,3.35,4,2,995.980
1987930,680.880,29.11,3084.562,3085.401,3.36,4,2,995.980
1987955,680.940,29.11,3083.875,3085.153,3.36,4,2,995.980
1987980,680.650,29.11,3087.204,3085.560,3.37,4,2,995.980
1988005,680.600,29.11,3087.781,3085.989,3.40,4,2,995.980
1988030,680.780,29.11,3085.711,3086.020,3.42,4,2,995.980
1988055,680.810,29.11,3085.368,3085.993,3.45,4,2,995.980
1988080,680.710,29.11,3086.515,3086.134,3.48,4,2,995.980
1988105,680.520,29.11,3088.697,3086.558,3.52,4,2,995.980
1988130,680.650,29.11,3087.204,3086.731,3.56,4,2,995.980
1988155,680.820,29.11,3085.252,3086.632,3.59,4,2,995.980
1988180,680.720,29.11,3086.401,3086.684,3.61,4,2,995.980
1988205,680.570,29.11,3088.124,3086.938,3.64,4,2,995.980
1988230,680.480,29.11,3089.160,3087.305,3.68,4,2,995.980
1988255,680.690,29.11,3086.745,3087.336,3.72,4,2,995.980
1988280,680.820,29.11,3085.252,3087.184,3.74,4,2,995.980
1988305,680.590,29.11,3087.894,3087.350,3.77,4,2,995.980
1988330,680.410,29.11,3089.963,3087.737,3.82,4,2,995.980
1988355,680.530,29.11,3088.584,3087.950,3.85,4,2,995.980
1988380,680.740,29.11,3086.171,3087.821,3.86,4,2,995.980
1988405,680.670,29.11,3086.975,3087.810,3.87,4,2,995.980
1988430,680.460,29.11,3089.387,3088.087,3.88,4,2,995.980
1988455,680.450,29.11,3089.503,3088.350,3.89,4,2,995.980
1988480,680.770,29.11,3085.825,3088.167,3.86,4,2,995.980
1988505,680.720,29.11,3086.401,3088.060,3.84,4,2,995.980
1988530,680.530,29.11,3088.584,3088.201,3.82,4,2,995.980
1988555,680.470,29.11,3089.273,3088.400,3.81,4,2,995.980
1988580,680.620,29.11,3087.551,3088.400,3.77,4,2,995.980
1988605,680.800,29.11,3085.482,3088.186,3.73,4,2,995.980
1988630,680.690,29.11,3086.745,3088.039,3.68,4,2,995.980
1988655,680.510,29.11,3088.814,3088.212,3.64,4,2,995.980
1988680,680.540,29.11,3088.470,3088.313,3.58,4,2,995.980
1988705,680.660,29.11,3087.091,3088.160,3.50,4,2,995.980
1988730,680.720,29.11,3086.401,3087.608,3.40,4,2,995.980
1988755,680.540,29.11,3088.470,3087.973,3.35,4,2,995.980
1988780,680.380,29.11,3090.306,3088.713,3.33,4,2,995.980
1988805,680.520,29.11,3088.697,3088.773,3.32,4,2,995.980
1988830,680.670,29.11,3086.975,3088.379,3.29,4,2,995.980
1988855,680.610,29.11,3087.664,3088.199,3.27,4,2,995.980
1988880,680.400,29.11,3090.077,3088.716,3.28,4,2,995.980
1988905,680.350,29.11,3090.653,3089.206,3.29,4,2,995.980
1988930,680.570,29.11,3088.124,3089.067,3.28,4,2,995.980
1988955,680.600,29.11,3087.781,3088.897,3.28,4,2,995.980
1988980,680.460,29.11,3089.387,3089.040,3.28,4,2,995.980
1989005,680.330,29.11,3090.883,3089.404,3.28,4,2,995.980
1989030,680.500,29.11,3088.927,3089.404,3.28,4,2,995.980
1989055,680.590,29.11,3087.894,3089.245,3.27,4,2,995.980
1989080,680.510,29.10,3088.814,3089.240,3.27,4,2,995.980
1989105,680.310,29.10,3091.112,3089.569,3.30,4,2,995.980
1989130,680.420,29.10,3089.847,3089.679,3.31,4,2,995.980
1989155,680.630,29.11,3087.434,3089.436,3.30,4,2,995.980
1989180,680.600,29.10,3087.781,3089.160,3.27,4,2,995.980
1989205,680.380,29.11,3090.306,3089.402,3.26,4,2,995.980
1989230,680.320,29.11,3090.996,3089.720,3.25,4,2,995.980
1989255,680.530,29.11,3088.584,3089.593,3.20,4,2,995.980
1989280,680.620,29.11,3087.551,3089.186,3.13,4,2,995.980
1989305,680.450,29.11,3089.503,3089.283,3.06,4,2,995.980
1989330,680.290,29.11,3091.342,3089.740,3.00,4,2,995.980
1989355,680.370,29.11,3090.423,3089.919,2.92,4,2,995.980
1989380,680.510,29.11,3088.814,3089.777,2.82,4,2,995.980
1989405,680.510,29.10,3088.814,3089.664,2.74,4,2,995.980
1989430,680.270,29.11,3091.572,3089.999,2.69,4,2,995.980
1989455,680.350,29.11,3090.653,3090.148,2.63,4,2,995.980
1989480,680.530,29.11,3088.584,3089.981,2.54,4,2,995.980
1989505,680.570,29.11,3088.124,3089.751,2.45,4,2,995.980
1989530,680.340,29.11,3090.766,3089.927,2.39,4,2,995.980
1989555,680.220,29.11,3092.146,3090.267,2.34,4,2,995.980
1989580,680.330,29.11,3090.883,3090.401,2.29,4,2,995.980
1989605,680.520,29.10,3088.697,3090.240,2.23,4,2,995.980
1989630,680.440,29.10,3089.617,3090.209,2.19,4,2,995.980
1989655,680.150,29.10,3092.951,3090.583,2.18,4,2,995.980
1989680,680.170,29.10,3092.722,3090.891,2.17,4,2,995.980
1989705,680.420,29.10,3089.847,3090.840,2.15,4,2,995.980
1989730,680.410,29.11,3089.963,3090.804,2.14,4,2,995.980
1989755,680.220,29.10,3092.146,3091.010,2.15,4,2,995.980
1989780,680.100,29.10,3093.528,3091.359,2.18,4,2,995.980
1989805,680.250,29.11,3091.802,3091.487,2.21,4,2,995.980
1989830,680.500,29.11,3088.927,3091.260,2.22,4,2,995.980
1989855,680.360,29.10,3090.536,3091.241,2.24,4,2,995.980
1989880,680.130,29.10,3093.181,3091.520,2.29,4,2,995.980
1989905,680.230,29.10,3092.032,3091.647,2.33,4,2,995.980
1989930,680.380,29.11,3090.306,3091.574,2.36,4,2,995.980
1989955,680.370,29.10,3090.423,3091.520,2.40,4,2,995.980
1989980,680.190,29.11,3092.492,3091.681,2.45,4,2,995.980
1990005,680.140,29.10,3093.065,3091.884,2.50,4,2,995.980
1990030,680.290,29.10,3091.342,3091.901,2.54,4,2,995.980
1990055,680.370,29.10,3090.423,3091.826,2.57,4,2,995.980
1990080,680.240,29.10,3091.916,3091.896,2.61,4,2,995.980
1990105,680.070,29.10,3093.871,3092.145,2.66,4,2,995.980
1990130,680.220,29.10,3092.146,3092.214,2.69,4,2,995.980
1990155,680.450,29.10,3089.503,3092.034,2.69,4,2,995.980
1990180,680.260,29.10,3091.686,3092.062,2.70,4,2,995.980
1990205,680.100,29.10,3093.528,3092.251,2.72,4,2,995.980
1990230,680.070,29.10,3093.871,3092.459,2.73,4,2,995.980
1990255,680.210,29.10,3092.262,3092.510,2.70,4,2,995.980
1990280,680.240,29.10,3091.916,3092.525,2.69,4,2,995.980
1990305,680.150,29.10,3092.951,3092.627,2.72,4,2,995.980
1990330,680.090,29.10,3093.641,3092.780,2.75,4,2,995.980
1990355,680.160,29.10,3092.835,3092.853,2.76,4,2,995.980
1990380,680.300,29.10,3091.226,3092.786,2.74,4,2,995.980
1990405,680.200,29.10,3092.375,3092.816,2.75,4,2,995.980
1990430,680.120,29.10,3093.295,3092.918,2.79,4,2,995.980
1990455,680.000,29.10,3094.674,3093.126,2.82,4,2,995.980
1990480,680.200,29.10,3092.375,3093.136,2.83,4,2,995.980
1990505,680.230,29.10,3092.032,3093.112,2.85,4,2,995.980
1990530,680.080,29.10,3093.755,3093.227,2.88,4,2,995.980
1990555,680.030,29.10,3094.331,3093.381,2.92,4,2,995.980
1990580,680.160,29.10,3092.835,3093.405,2.94,4,2,995.980
1990605,680.190,29.10,3092.492,3093.398,2.95,4,2,995.980
1990630,680.130,29.10,3093.181,3093.445,2.97,4,2,995.980
1990655,679.960,29.10,3095.134,3093.641,3.01,4,2,995.980
1990680,680.010,29.10,3094.561,3093.781,3.03,4,2,995.980
1990705,680.130,29.10,3093.181,3093.803,3.03,4,2,995.980
1990730,680.130,29.10,3093.181,3093.823,3.03,4,2,995.980
1990755,680.040,29.10,3094.215,3093.919,3.05,4,2,995.980
1990780,679.980,29.10,3094.907,3094.063,3.07,4,2,995.980
1990805,680.080,29.10,3093.755,3094.108,3.05,4,2,995.980
1990830,680.250,29.10,3091.802,3093.998,3.01,4,2,995.980
1990855,680.130,29.10,3093.181,3093.996,3.00,4,2,995.980
1990880,679.940,29.10,3095.366,3094.161,3.00,4,2,995.980
1990905,679.920,29.10,3095.596,3094.335,3.00,4,2,995.980
1990930,680.070,29.10,3093.871,3094.365,2.98,4,2,995.980
1990955,680.170,29.10,3092.722,3094.305,2.96,4,2,995.980
1990980,680.050,29.10,3094.101,3094.350,2.96,4,2,995.980
1991005,680.000,29.10,3094.674,3094.433,2.93,4,2,995.980
